"A.ASBX.EPS.","D.RHM.EPS.","I.LDO.EPS.","F.CSF.EPS.","BA..EPS.","RR..EPS.","TK.ASE.EPS.","IS.ESLT.EPS.","U.NOC.EPS.","U.RTX.EPS.","U.HII.EPS.","U.LMT.EPS.","X.AXON.EPS.","X.MANT.EPS.","U.BWXT.EPS.","U.CW.EPS.","X.SWBI.EPS.","U.GD.EPS.","U.RGR.EPS.","X.POWW.EPS.","U.CACI.EPS.","X.HON.EPS."
0.05,6.03,0.54,4.47,0.57,0.18,0.13,1.73,13.18,3.87,13.21,13.3,0.24,1.62,2,5.02,0.42,9.95,2.88,0,7.03,4.12
0.05,6.03,0.54,4.47,0.57,0.18,0.13,1.73,13.18,3.87,13.21,13.3,0.24,1.62,2,5.02,0.42,9.95,2.88,0,7.03,4.12
0.05,6.03,0.54,4.47,0.57,0.18,0.13,1.73,13.18,3.87,13.21,13.3,0.24,1.62,2,5.02,0.42,9.95,2.88,0,7.03,4.12
0.05,6.03,0.54,4.47,0.57,0.18,0.13,1.73,13.18,3.87,13.21,13.3,0.24,1.62,2,5.02,0.42,9.95,2.88,0,7.03,4.12
0.05,6.03,0.54,4.47,0.57,0.18,0.13,1.73,13.18,3.87,13.21,13.3,0.24,1.62,2,5.02,0.42,9.95,2.88,0,7.03,4.12
0.05,6.03,0.54,4.47,0.57,0.18,0.13,1.73,13.18,3.87,13.21,13.3,0.24,1.62,2,5.02,0.42,9.95,2.88,0,7.03,4.12
0.05,6.03,0.54,4.47,0.57,0.18,0.13,1.73,13.18,3.87,13.21,13.3,0.24,1.62,2,5.02,0.42,9.95,2.88,0,7.03,4.12
0.05,6.03,0.54,4.47,0.57,0.18,0.13,1.73,13.18,3.87,13.21,13.3,0.24,1.62,2,5.02,0.42,9.95,2.88,0,7.03,4.12
0.05,6.03,0.54,4.47,0.57,0.18,0.13,1.73,13.18,3.87,13.21,13.3,0.24,1.62,2,5.02,0.42,9.95,2.88,0,7.03,4.12
0.05,6.03,0.54,4.47,0.57,0.18,0.13,1.73,13.18,3.87,13.21,13.3,0.24,1.62,2,5.02,0.42,9.95,2.88,0,7.03,4.12
0.05,6.03,0.54,4.47,0.57,0.18,0.13,1.73,13.18,3.87,13.21,13.3,0.24,1.62,2,5.02,0.42,9.95,2.88,0,7.03,4.12
0.05,6.03,0.54,4.47,0.57,0.18,0.13,1.73,13.18,3.87,13.21,13.3,0.24,1.62,2,5.02,0.42,9.95,2.88,0,7.03,4.28
0.05,6.03,0.54,4.47,0.57,0.18,0.13,1.73,13.18,3.87,13.21,14.69,0.24,1.62,2,5.02,0.42,9.95,2.88,0,7.03,4.28
0.05,6.03,0.54,4.47,0.57,0.18,0.13,1.73,13.18,3.84,13.21,14.69,0.24,1.62,2,5.02,0.42,9.95,2.88,0,7.03,4.28
0.05,6.03,0.54,4.47,0.57,0.18,0.13,1.73,13.76,3.84,13.21,14.69,0.24,1.62,2,5.02,0.42,10.1,2.88,0,7.03,4.28
0.05,6.03,0.54,4.47,0.57,0.18,0.13,1.73,13.76,3.84,13.21,14.69,0.24,1.62,2,5.02,0.42,10.1,2.88,0,7.03,4.28
0.05,6.03,0.54,4.47,0.57,0.18,0.13,1.73,13.76,3.84,13.21,14.69,0.24,1.62,2,5.02,0.42,10.1,2.88,0,7.03,4.28
0.05,6.03,0.54,4.47,0.57,0.18,0.13,1.73,13.76,3.84,13.21,14.69,0.24,1.62,2,5.02,0.42,10.1,2.88,0,7.03,4.28
0.05,6.03,0.54,4.47,0.57,0.18,0.13,1.73,13.76,3.84,13.21,14.69,0.24,1.62,2,5.02,0.42,10.1,2.88,0,7.03,4.28
0.05,6.03,0.54,4.47,0.57,0.18,0.13,1.73,13.76,3.84,13.21,14.69,0.24,1.74,2,5.02,0.42,10.1,2.88,0,7.03,4.28
0.05,6.03,0.54,4.47,0.57,0.18,0.13,1.73,13.76,3.84,12.6,14.69,0.24,1.74,2,5.43,0.42,10.1,2.88,0,7.75,4.28
0.05,6.03,0.48,4.47,0.57,0.18,0.13,1.73,13.76,3.84,12.6,14.69,0.24,1.74,2,5.43,0.42,10.1,2.88,0,7.75,4.28
0.05,6.03,0.48,4.47,0.57,0.18,0.13,1.73,13.76,3.84,12.6,14.69,0.24,1.74,2.11,5.43,0.42,10.1,2.88,0,7.75,4.28
0.05,6.03,0.48,4.47,0.57,0.18,0.13,1.73,13.76,3.84,12.6,14.69,0.4,1.74,2.11,5.43,0.42,10.1,2.88,0,7.75,4.28
0.05,6.03,0.48,4.47,0.57,0.18,0.13,1.73,13.76,3.84,12.6,14.69,0.4,1.74,2.11,5.43,0.42,10.1,2.47,0,7.75,4.28
0.05,6.03,0.48,4.47,0.57,0.18,0.13,1.73,13.76,3.84,12.6,14.69,0.4,1.74,2.11,5.43,0.42,10.1,2.47,0,7.75,4.28
0.05,6.03,0.48,4.47,0.57,0.18,0.13,1.73,13.76,3.84,12.6,14.69,0.4,1.74,2.11,5.43,0.42,10.1,2.47,0,7.75,4.28
0.05,6.03,0.48,4.47,0.57,0.18,0.13,1.73,13.76,3.84,12.6,14.69,0.4,1.74,2.11,5.43,0.42,10.1,2.47,0,7.75,4.28
0.05,6.03,0.48,4.47,0.57,0.18,0.13,1.73,13.76,3.84,12.6,14.69,0.4,1.74,2.11,5.43,0.42,10.1,2.47,0,7.75,4.28
0.05,6.03,0.48,4.47,0.57,0.18,0.13,1.73,13.76,3.84,12.6,14.69,0.4,1.74,2.11,5.43,0.42,10.1,2.47,0,7.75,4.28
0.05,6.03,0.48,4.47,0.57,0.18,0.13,1.73,13.76,3.84,12.6,14.69,0.4,1.74,2.11,5.43,0.42,10.1,2.47,0,7.75,4.28
0.05,6.03,0.48,4.47,0.57,0.18,0.13,1.73,13.76,3.84,12.6,14.69,0.4,1.74,2.11,5.43,0.42,10.1,2.47,0,7.75,4.28
0.05,6.03,0.48,4.47,0.57,0.18,0.13,1.73,13.76,3.84,12.6,14.69,0.4,1.74,2.11,5.43,0.42,10.1,2.47,0,7.75,4.28
0.05,6.03,0.48,4.47,0.57,0.18,0.13,1.73,13.76,3.84,12.6,14.69,0.4,1.74,2.11,5.43,0.42,10.1,2.47,0,7.75,4.28
0.05,6.03,0.48,4.47,0.57,0.18,0.13,1.73,13.76,3.84,12.6,14.69,0.4,1.74,2.11,5.43,0.42,10.1,2.47,0,7.75,4.28
0.05,6.03,0.48,4.47,0.57,0.18,0.13,1.73,13.76,3.84,12.6,14.69,0.4,1.74,2.11,5.43,0.42,10.1,2.47,0,7.75,4.28
0.05,6.03,0.48,4.47,0.57,0.18,0.13,1.71,13.76,3.84,12.6,14.69,0.4,1.74,2.11,5.43,0.42,10.1,2.47,0,7.75,4.28
0.05,6.03,0.48,4.47,0.57,0.18,0.13,1.71,13.76,3.84,12.6,14.69,0.4,1.74,2.11,5.43,0.42,10.1,2.47,0,7.75,4.28
0.05,6.03,0.48,4.47,0.57,0.18,0.13,1.71,13.76,3.84,12.6,14.69,0.4,1.74,2.11,5.43,0.42,10.1,2.47,0,7.75,4.28
0.05,6.03,0.48,4.47,0.57,0.18,0.13,1.71,13.76,3.84,12.6,14.69,0.4,1.74,2.11,5.43,0.42,10.1,2.47,0,7.75,4.28
0.05,6.03,0.48,4.47,0.57,0.18,0.13,1.71,13.76,3.84,12.6,14.69,0.4,1.74,2.11,5.43,0.42,10.1,2.47,0,7.75,4.28
0.05,6.03,0.48,4.47,0.57,0.18,0.13,1.71,13.76,3.84,12.6,14.69,0.4,1.74,2.11,5.43,0.42,10.1,2.47,0,7.75,4.28
0.05,6.03,0.48,4.47,0.57,0.18,0.13,1.71,13.76,3.84,12.6,14.69,0.4,1.74,2.11,5.43,0.42,10.1,2.47,0,7.75,4.28
0.05,6.03,0.48,4.47,0.57,0.18,0.13,1.71,13.76,3.84,12.6,14.69,0.4,1.74,2.11,5.43,0.42,10.1,2.47,0,7.75,4.28
0.05,6.03,0.48,4.47,0.57,0.18,0.13,1.71,13.76,3.84,12.6,14.69,0.4,1.74,2.11,5.43,0.42,10.1,2.47,0,7.75,4.28
0.05,6.03,0.48,4.47,0.57,0.18,0.13,1.71,13.76,3.84,12.6,14.69,0.4,1.74,2.11,5.43,0.42,10.1,2.47,0,7.75,4.28
0.05,6.03,0.48,4.47,0.57,0.18,0.13,1.71,13.76,3.84,12.6,14.69,0.4,1.74,2.11,5.43,0.42,10.1,2.47,0,7.75,4.28
0.05,6.03,0.48,4.47,0.57,0.18,0.13,1.71,13.76,3.84,12.6,14.69,0.4,1.74,2.11,5.43,0.42,10.1,2.47,0,7.75,4.28
0.05,6.03,0.48,4.47,0.57,0.18,0.13,1.71,13.76,3.84,12.6,14.69,0.4,1.74,2.11,5.43,0.42,10.1,2.47,0,7.75,4.28
0.05,6.03,0.48,4.47,0.57,0.18,0.13,1.71,13.76,3.84,12.6,14.69,0.4,1.74,2.11,5.43,0.42,10.1,2.47,0,7.75,4.28
0.05,6.03,0.48,4.47,0.57,0.18,0.13,1.71,13.76,3.84,12.6,14.69,0.4,1.74,2.11,5.43,0.42,10.1,2.47,0,7.75,4.28
0.05,6.03,0.48,4.47,0.57,0.18,0.13,1.71,13.76,3.84,12.6,14.69,0.4,1.74,2.11,5.43,0.42,10.1,2.47,0,7.75,4.28
0.05,6.03,0.48,4.47,0.57,0.18,0.13,1.71,13.76,3.84,12.6,14.69,0.4,1.74,2.11,5.43,0.42,10.1,2.47,0,7.75,4.28
0.05,6.03,0.48,4.47,0.57,0.18,0.13,1.71,13.76,3.84,12.6,14.69,0.4,1.74,2.11,5.43,0.42,10.1,2.47,0,7.75,4.28
0.05,6.03,0.48,4.47,0.57,0.18,0.13,1.71,13.76,3.84,12.6,14.69,0.4,1.74,2.11,5.43,0.42,10.1,2.47,0,7.75,4.28
0.05,6.03,0.48,4.47,0.57,0.18,0.13,1.71,13.76,3.84,12.6,14.69,0.4,1.74,2.11,5.43,0.15,10.1,2.47,0,7.75,4.28
0.05,6.03,0.48,4.47,0.57,0.18,0.13,1.71,13.76,3.84,12.6,14.69,0.4,1.74,2.11,5.43,0.15,10.1,2.47,0,7.75,4.28
0.05,6.03,0.48,4.47,0.57,0.18,0.13,1.71,13.76,3.84,12.6,14.69,0.4,1.74,2.11,5.43,0.15,10.1,2.47,0,7.75,4.28
0.05,6.03,0.48,4.47,0.57,0.18,0.13,1.71,13.76,3.84,12.6,14.69,0.4,1.74,2.11,5.43,0.15,10.1,2.47,0,7.75,4.28
0.05,6.03,0.48,4.47,0.57,0.18,0.13,1.71,13.76,3.84,12.6,14.69,0.4,1.74,2.11,5.43,0.15,10.1,2.47,0,7.75,4.28
0.05,6.03,0.48,4.47,0.57,0.18,0.13,1.71,13.76,3.84,12.6,14.69,0.4,1.74,2.11,5.43,0.15,10.1,2.47,0,7.75,4.28
0.05,6.03,0.48,4.47,0.57,0.18,0.13,1.71,13.76,3.84,12.6,14.69,0.4,1.74,2.11,5.43,0.15,10.1,2.47,0,7.75,4.28
0.05,6.03,0.48,4.47,0.57,0.18,0.13,1.71,13.76,3.84,12.6,14.69,0.4,1.74,2.11,5.43,0.15,10.1,2.47,0,7.75,4.28
0.05,6.03,0.48,4.47,0.57,0.18,0.13,1.71,13.76,3.84,12.6,14.69,0.4,1.74,2.11,5.43,0.15,10.1,2.47,0,7.75,4.28
0.05,6.03,0.48,4.47,0.57,0.18,0.13,1.71,13.76,3.84,12.6,14.69,0.4,1.74,2.11,5.43,0.15,10.1,2.47,0,7.75,4.28
0.05,6.03,0.48,4.47,0.57,0.18,0.13,1.71,13.76,3.84,12.6,14.69,0.4,1.74,2.11,5.43,0.15,10.1,2.47,0,7.75,4.28
0.05,6.03,0.48,4.47,0.57,0.18,0.13,1.71,13.76,3.84,12.6,14.69,0.4,1.74,2.11,5.43,0.15,10.1,2.47,0,7.75,4.28
0.05,6.03,0.48,4.47,0.57,0.18,0.13,1.71,13.76,3.84,12.6,14.69,0.4,1.74,2.11,5.43,0.15,10.1,2.47,0,7.75,4.28
0.05,6.03,0.48,4.47,0.57,0.18,0.13,1.71,13.76,3.84,12.6,14.69,0.4,1.74,2.11,5.43,0.15,10.1,2.47,0,7.75,4.28
0.05,6.03,0.48,4.47,0.57,0.18,0.13,1.71,13.76,3.84,12.6,14.69,0.4,1.74,2.11,5.43,0.15,10.1,2.47,0,7.75,4.28
0.05,6.03,0.48,4.47,0.57,0.18,0.13,1.71,13.76,3.84,12.6,14.69,0.4,1.74,2.11,5.43,0.15,10.1,2.47,0,7.75,4.28
0.05,6.03,0.48,4.47,0.57,0.18,0.13,1.71,13.76,3.84,12.6,14.69,0.4,1.74,2.11,5.43,0.15,10.1,2.47,0,7.75,4.28
0.05,6.03,0.48,4.47,0.57,0.18,0.13,1.71,13.76,3.84,12.6,14.69,0.4,1.74,2.11,5.43,0.15,10.1,2.47,0,7.75,4.28
0.05,6.03,0.48,4.47,0.57,0.18,0.13,1.71,13.76,3.84,12.6,14.69,0.4,1.74,2.11,5.43,0.15,10.1,2.47,0,7.75,4.28
0.05,6.03,0.48,5.13,0.57,0.18,0.13,1.71,13.76,3.84,12.6,14.69,0.4,1.74,2.11,5.43,0.15,10.1,2.47,0,7.75,4.28
0.05,6.03,0.48,5.13,0.57,0.18,0.13,1.71,13.76,3.84,12.6,14.69,0.4,1.74,2.11,5.43,0.15,10.1,2.47,0,7.75,4.17
0.05,6.03,0.48,5.13,0.57,0.18,0.13,1.71,13.76,3.84,12.6,14.69,0.4,1.74,2.11,5.43,0.15,10.1,2.47,0,7.75,4.17
0.05,6.03,0.48,5.13,0.57,0.18,0.13,1.71,13.76,4.29,12.6,15.53,0.4,1.74,2.11,5.43,0.15,10.1,2.47,0,7.75,4.17
0.05,6.03,0.48,5.13,0.57,0.18,0.13,1.71,13.76,4.29,12.6,15.53,0.4,1.74,2.11,5.43,0.15,10.1,2.47,0,7.75,4.17
0.05,6.03,0.48,5.13,0.57,0.18,0.13,1.71,14.54,4.29,12.6,15.53,0.4,1.74,2.11,5.97,0.15,10.29,2.47,0,7.75,4.17
0.05,6.03,0.37,5.13,0.57,0.18,0.13,1.71,14.54,4.29,12.6,15.53,0.4,1.74,2.11,5.97,0.15,10.29,2.47,0,7.75,4.17
0.05,6.03,0.37,5.13,0.57,0.18,0.13,1.71,14.54,4.29,12.6,15.53,0.4,1.74,2.11,5.97,0.15,10.29,2.47,0,7.75,4.17
0.05,6.03,0.37,5.13,0.55,0.18,0.13,1.71,14.54,4.29,12.6,15.53,0.4,1.74,2.11,5.97,0.15,10.29,2.47,0,7.75,4.17
0.05,6.28,0.37,5.13,0.55,0.37,0.13,1.71,14.54,4.29,12.6,15.53,0.4,1.74,2.11,5.97,0.15,10.29,2.47,0,7.75,4.17
0.05,6.28,0.37,5.13,0.55,0.37,0.13,1.71,14.54,4.29,12.6,15.53,0.4,1.74,2.11,5.97,0.15,10.29,2.77,0,7.75,4.17
0.05,6.28,0.37,5.13,0.55,0.37,0.13,1.71,14.54,4.29,14.77,15.53,0.4,1.85,2.11,5.97,0.15,10.29,2.77,0,7.75,4.17
0.05,6.28,0.37,5.13,0.55,0.37,0.13,1.71,14.54,4.29,14.77,15.53,0.4,1.85,2.11,5.97,0.15,10.29,2.77,0,7.75,4.17
0.05,6.28,0.37,5.13,0.55,0.37,0.13,1.71,14.54,4.29,14.77,15.53,0.4,1.85,2.1,5.97,0.15,10.29,2.77,0,7.75,4.17
0.05,6.28,0.37,5.13,0.55,0.37,0.13,1.71,14.54,4.29,14.77,15.53,0.5,1.85,2.1,5.97,0.15,10.29,2.77,0,7.75,4.17
0.05,6.28,0.37,5.13,0.55,0.37,0.13,1.71,14.54,4.29,14.77,15.53,0.5,1.85,2.1,5.97,0.15,10.29,2.77,0,7.75,4.17
0.05,6.28,0.37,5.13,0.55,0.37,0.13,1.71,14.54,4.29,14.77,15.53,0.5,1.85,2.1,5.97,0.15,10.29,2.77,0,7.75,4.17
0.05,6.28,0.37,5.13,0.55,0.37,0.16,1.71,14.54,4.29,14.77,15.53,0.5,1.85,2.1,5.97,0.15,10.29,2.77,0,7.75,4.17
0.05,6.28,0.37,5.13,0.55,0.37,0.16,1.71,14.54,4.29,14.77,15.53,0.5,1.85,2.1,5.97,0.15,10.29,2.77,0,7.75,4.17
0.05,6.28,0.37,5.13,0.55,0.37,0.16,1.84,14.54,4.29,14.77,15.53,0.5,1.85,2.1,5.97,0.15,10.29,2.77,0,7.75,4.17
0.05,6.28,0.37,5.13,0.55,0.37,0.16,1.84,14.54,4.29,14.77,15.53,0.5,1.85,2.1,5.97,0.15,10.29,2.77,0,8.5,4.17
0.05,6.28,0.37,5.13,0.55,0.37,0.16,1.84,14.54,4.29,14.77,15.53,0.5,1.85,2.1,5.97,0.15,10.29,2.77,0,8.5,4.17
0.05,6.28,0.37,5.13,0.55,0.37,0.16,1.84,14.54,4.29,14.77,15.53,0.5,1.85,2.1,5.97,0.15,10.29,2.77,0,8.5,4.17
0.05,6.28,0.37,5.13,0.55,0.37,0.16,1.84,14.54,4.29,14.77,15.53,0.5,1.85,2.1,5.97,0.15,10.29,2.77,0,8.5,4.17
0.05,6.28,0.37,5.13,0.55,0.37,0.16,1.84,14.54,4.29,14.77,15.53,0.5,1.85,2.1,5.97,0.15,10.29,2.77,0,8.5,4.17
0.05,6.28,0.37,5.13,0.55,0.37,0.16,1.84,14.54,4.29,14.77,15.53,0.5,1.85,2.1,5.97,0.15,10.29,2.77,0,8.5,4.17
0.05,6.28,0.37,5.13,0.55,0.37,0.16,1.84,14.54,4.29,14.77,15.53,0.5,1.85,2.1,5.97,0.15,10.29,2.77,0,8.5,4.17
0.05,6.28,0.37,5.13,0.55,0.37,0.16,1.84,14.54,4.29,14.77,15.53,0.5,1.85,2.1,5.97,0.15,10.29,2.77,0,8.5,4.17
0.08,6.28,0.37,5.13,0.55,0.37,0.16,1.84,14.54,4.29,14.77,15.53,0.5,1.85,2.1,5.97,0.15,10.29,2.77,0,8.5,4.17
0.08,6.28,0.37,5.13,0.55,0.37,0.16,1.84,14.54,4.29,14.77,15.53,0.5,1.85,2.1,5.97,0.15,10.29,2.77,0,8.5,4.17
0.08,6.28,0.37,5.13,0.55,0.37,0.16,1.84,14.54,4.29,14.77,15.53,0.5,1.85,2.1,5.97,0.15,10.29,2.77,0,8.5,4.17
0.08,6.28,0.37,5.13,0.55,0.37,0.16,1.84,14.54,4.29,14.77,15.53,0.5,1.85,2.1,5.97,0.29,10.29,2.77,0,8.5,4.17
0.08,6.28,0.37,5.13,0.55,0.37,0.16,1.84,14.54,4.29,14.77,15.53,0.5,1.85,2.1,5.97,0.29,10.29,2.77,0,8.5,4.17
0.08,6.28,0.37,5.13,0.55,0.37,0.16,1.84,14.54,4.29,14.77,15.53,0.5,1.85,2.1,5.97,0.29,10.29,2.77,0,8.5,4.17
0.08,6.28,0.37,5.13,0.55,0.37,0.16,1.84,14.54,4.29,14.77,15.53,0.5,1.85,2.1,5.97,0.29,10.29,2.77,0,8.5,4.17
0.08,6.28,0.37,5.13,0.55,0.37,0.16,1.84,14.54,4.29,14.77,15.53,0.5,1.85,2.1,5.97,0.29,10.29,2.77,0,8.5,4.17
0.08,6.28,0.37,5.13,0.55,0.37,0.16,1.84,14.54,4.29,14.77,15.53,0.5,1.85,2.1,5.97,0.29,10.29,2.77,0,8.5,4.17
0.08,6.28,0.37,5.13,0.55,0.37,0.16,1.84,14.54,4.29,14.77,15.53,0.5,1.85,2.1,5.97,0.29,10.29,2.77,0,8.5,4.17
0.08,6.28,0.37,5.13,0.55,0.37,0.16,1.84,14.54,4.29,14.77,15.53,0.5,1.85,2.1,5.97,0.29,10.29,2.77,0,8.5,4.17
0.08,6.28,0.37,5.13,0.55,0.37,0.16,1.84,14.54,4.29,14.77,15.53,0.5,1.85,2.1,5.97,0.29,10.29,2.77,0,8.5,4.17
0.08,6.28,0.37,5.13,0.55,0.37,0.16,1.84,14.54,4.29,14.77,15.53,0.5,1.85,2.1,5.97,0.29,10.29,2.77,0,8.5,4.17
0.08,6.28,0.37,5.13,0.55,0.37,0.16,1.84,14.54,4.29,14.77,15.53,0.5,1.85,2.1,5.97,0.29,10.29,2.77,0,8.5,4.17
0.08,6.28,0.37,5.13,0.55,0.37,0.16,1.84,14.54,4.29,14.77,15.53,0.5,1.85,2.1,5.97,0.29,10.29,2.77,0,8.5,4.17
0.08,6.28,0.37,5.13,0.55,0.37,0.16,1.84,14.54,4.29,14.77,15.53,0.5,1.85,2.1,5.97,0.29,10.29,2.77,0,8.5,4.17
0.08,6.28,0.37,5.13,0.55,0.37,0.16,1.84,14.54,4.29,14.77,15.53,0.5,1.85,2.1,5.97,0.29,10.29,2.77,0,8.5,4.17
0.08,6.28,0.37,5.13,0.55,0.37,0.16,1.84,14.54,4.29,14.77,15.53,0.5,1.85,2.1,5.97,0.29,10.29,2.77,0,8.5,4.17
0.08,6.28,0.37,5.13,0.55,0.37,0.16,1.84,14.54,4.29,14.77,15.53,0.5,1.85,2.1,5.97,0.29,10.29,2.77,0,8.5,4.17
0.08,6.28,0.37,5.13,0.55,0.37,0.16,1.84,14.54,4.29,14.77,15.53,0.5,1.85,2.1,5.97,0.29,10.29,2.77,0,8.5,4.17
0.08,6.28,0.37,5.13,0.55,0.37,0.16,1.84,14.54,4.29,14.77,15.53,0.5,1.85,2.1,5.97,0.29,10.29,2.77,0,8.5,4.17
0.08,6.28,0.37,5.13,0.55,0.37,0.16,1.84,14.54,4.29,14.77,15.53,0.5,1.85,2.1,5.97,0.29,10.29,2.77,0,8.5,4.17
0.08,6.28,0.37,5.13,0.55,0.37,0.16,1.84,14.54,4.29,14.77,15.53,0.5,1.85,2.1,5.97,0.29,10.29,2.77,0,8.5,4.17
0.08,6.28,0.37,5.13,0.55,0.37,0.16,1.84,14.54,4.29,14.77,15.53,0.5,1.85,2.1,5.97,0.29,10.29,2.77,0,8.5,4.22
0.08,6.28,0.37,5.13,0.55,0.37,0.16,1.84,14.54,4.29,14.77,15.53,0.5,1.85,2.1,5.97,0.29,10.29,2.77,0,8.5,4.22
0.08,6.28,0.37,5.13,0.55,0.37,0.16,1.84,14.54,4.29,14.77,15.53,0.5,1.85,2.1,5.97,0.29,10.29,2.77,0,8.5,4.22
0.08,6.28,0.37,5.13,0.55,0.37,0.16,1.84,14.54,4.29,14.77,15.53,0.5,1.85,2.1,5.97,0.29,10.29,2.77,0,8.5,4.22
0.08,6.28,0.37,5.13,0.55,0.37,0.16,1.84,14.54,4.29,14.77,15.53,0.5,1.85,2.1,5.97,0.29,10.29,2.77,0,8.5,4.22
0.08,6.28,0.37,5.13,0.55,0.37,0.16,1.84,14.54,4.29,14.77,15.53,0.5,1.85,2.1,5.97,0.29,10.29,2.77,0,8.5,4.22
0.08,6.28,0.37,5.13,0.55,0.37,0.16,1.84,14.54,4.29,14.77,15.53,0.5,1.85,2.1,5.97,0.29,10.29,2.77,0,8.5,4.22
0.08,6.28,0.37,5.13,0.55,0.37,0.16,1.84,14.54,4.29,14.77,15.53,0.5,1.85,2.1,5.97,0.29,10.29,2.77,0,8.5,4.22
0.08,6.28,0.37,5.13,0.55,0.37,0.16,1.84,14.54,4.29,14.77,15.53,0.5,1.85,2.1,5.97,0.29,10.29,2.77,0,8.5,4.22
0.08,6.28,0.37,5.13,0.55,0.37,0.16,1.84,14.54,4.29,14.77,15.53,0.5,1.85,2.1,5.97,0.29,10.29,2.77,0,8.5,4.22
0.08,6.28,0.37,5.13,0.55,0.37,0.16,1.84,14.54,4.29,14.77,15.53,0.5,1.85,2.1,5.97,0.29,10.29,2.77,0,8.5,4.22
0.08,6.28,0.37,5.13,0.55,0.37,0.16,1.84,14.54,4.29,14.77,15.53,0.5,1.85,2.1,5.97,0.29,10.29,2.77,0,8.5,4.22
0.08,6.28,0.37,5.13,0.55,0.37,0.16,1.84,14.54,4.29,14.77,15.53,0.5,1.85,2.1,5.97,0.29,10.29,2.77,0,8.5,4.22
0.08,6.28,0.37,5.13,0.55,0.37,0.16,1.84,14.54,4.29,14.77,15.53,0.5,1.85,2.1,5.97,0.29,10.29,2.77,0,8.5,4.22
0.08,6.28,0.37,5.13,0.55,0.37,0.16,1.84,14.54,4.29,14.77,15.53,0.5,1.85,2.1,5.97,0.29,10.29,2.77,0,8.5,4.22
0.08,6.28,0.37,5.13,0.55,0.37,0.16,1.84,14.54,4.29,14.77,15.53,0.5,1.85,2.1,5.97,0.29,10.29,2.77,0,8.5,5.52
0.08,6.28,0.37,5.13,0.55,0.37,0.16,1.84,14.54,4.29,14.77,15.53,0.5,1.85,2.1,5.97,0.29,10.29,2.77,0,8.5,5.52
0.08,6.28,0.37,5.13,0.55,0.37,0.16,1.84,14.54,4.29,14.77,17.4,0.5,1.85,2.1,5.97,0.29,10.29,2.77,0,8.5,5.52
0.08,6.28,0.37,5.13,0.55,0.37,0.16,1.84,14.54,4.22,14.77,17.4,0.5,1.85,2.1,5.97,0.29,10.29,2.77,0,8.5,5.52
0.08,6.28,0.37,5.13,0.55,0.37,0.16,1.84,17.4,4.22,14.77,17.4,0.5,1.85,2.1,5.97,0.29,10.6,2.77,0,8.5,5.52
0.08,6.28,0.37,5.13,0.55,0.37,0.16,1.84,17.4,4.22,14.77,17.4,0.5,1.85,2.1,5.97,0.29,10.6,2.77,0,8.5,5.7
0.08,6.28,0.37,5.13,0.55,0.37,0.2,1.84,17.4,4.22,14.77,17.4,0.5,1.85,2.1,5.97,0.29,10.6,2.77,0,8.5,5.7
0.08,6.28,0.37,5.13,0.55,0.37,0.2,1.84,17.4,4.22,14.77,17.4,0.5,1.85,2.1,5.97,0.29,10.6,2.77,0,8.5,5.7
0.08,6.28,0.37,5.13,0.55,0.37,0.2,1.84,17.4,4.22,14.77,17.4,0.5,1.85,2.1,5.97,0.29,10.6,2.77,0,8.5,5.7
0.08,6.28,0.37,5.13,0.55,0.37,0.2,1.84,17.4,4.22,14.77,17.4,0.5,1.85,2.1,6.22,0.29,10.6,2.77,0,8.5,5.7
0.08,6.28,0.37,5.13,0.55,0.37,0.2,1.84,17.4,4.22,14.77,17.4,0.5,1.85,2.1,6.22,0.29,10.6,2.74,0,9.18,5.7
0.08,6.28,0.37,5.13,0.55,0.37,0.2,1.84,17.4,4.22,14.77,17.4,0.5,2,2.1,6.22,0.29,10.6,2.74,0,9.18,5.7
0.08,6.28,0.37,5.13,0.55,0.37,0.2,1.84,17.4,4.22,14.77,17.4,0.5,2,2.1,6.22,0.29,10.6,2.74,0,9.18,5.7
0.08,7.43,0.55,5.13,0.55,0.37,0.2,1.84,17.4,4.22,14.77,17.4,0.58,2,2.1,6.22,0.29,10.6,2.74,0,9.18,5.7
0.08,7.43,0.55,5.13,0.55,0.37,0.2,1.84,17.4,4.22,14.77,17.4,0.58,2,2.41,6.22,0.29,10.6,2.74,0,9.18,5.7
0.08,7.43,0.55,5.13,0.55,0.37,0.2,1.84,17.4,4.22,16.79,17.4,0.58,2,2.41,6.22,0.29,10.6,2.74,0,9.18,5.7
0.08,7.43,0.55,5.13,0.55,0.37,0.2,1.84,17.4,4.22,16.79,17.4,0.58,2,2.41,6.22,0.29,10.6,2.74,0,9.18,5.7
0.08,7.43,0.55,5.13,0.55,0.37,0.2,1.84,17.4,4.22,16.79,17.4,0.58,2,2.41,6.22,0.29,10.6,2.74,0,9.18,5.7
0.08,7.43,0.55,5.13,0.55,0.37,0.2,1.84,17.4,4.22,16.79,17.4,0.58,2,2.41,6.22,0.29,10.6,2.74,0,9.18,5.7
0.08,7.43,0.55,5.13,0.55,0.37,0.2,1.84,17.4,4.22,16.79,17.4,0.58,2,2.41,6.22,0.29,10.6,2.74,0,9.18,5.7
