Name,AMYRIS - DS FREE FLOAT SHRE,GROWGENERATION - DS FREE FLOAT SHRE,ADVISORSHARES PURE (NYS) CANNABIS ETF - DS FREE FLOAT SHRE,AMPLIFY SEYMOUR CANNABIS ETF - DS FREE FLOAT SHRE,ETFMG ALTERNATIVE HARVEST ETF - DS FREE FLOAT SHRE,GLOBAL X CANNABIS ETF - DS FREE FLOAT SHRE,CONSTELLATION BRANDS 'A' - DS FREE FLOAT SHRE,INNOVATIVE INDL.PROPS. - DS FREE FLOAT SHRE,CARA THERAPEUTICS - DS FREE FLOAT SHRE,TILRAY 2 - DS FREE FLOAT SHRE,SUNDIAL GROWERS - DS FREE FLOAT SHRE,CANNTRUST HOLDINGS - DS FREE FLOAT SHRE
Code,@AMRS(FFNOSH),@GRWG(FFNOSH),U:YOLO(FFNOSH),U:CNBS(FFNOSH),U:MJ(FFNOSH),@POTX(FFNOSH),U:STZ(FFNOSH),U:IIPR(FFNOSH),@CARA(FFNOSH),@TLRY(FFNOSH),@SNDL(FFNOSH),@CNTTQ(FFNOSH)
04/27/18,23015,16197,NA,NA,12900,NA,168058,6782,27100,75127,NA,68710
04/30/18,23015,16197,NA,NA,12900,NA,168058,6782,27100,75127,NA,68710
05/01/18,24065,20003,NA,NA,12450,NA,168012,6782,27100,75127,NA,68710
05/02/18,24065,20003,NA,NA,12450,NA,168012,6782,27100,75127,NA,68710
05/03/18,24065,20003,NA,NA,12450,NA,168012,6782,27100,75127,NA,68710
05/04/18,24065,20003,NA,NA,12450,NA,168012,6782,27100,75127,NA,68710
05/07/18,24065,20003,NA,NA,12450,NA,168012,6782,27100,75127,NA,68710
05/08/18,24065,20003,NA,NA,12450,NA,168012,6782,27100,75127,NA,68710
05/09/18,24065,20003,NA,NA,12450,NA,168012,6782,27100,75127,NA,68710
05/10/18,24065,20003,NA,NA,12450,NA,168012,6782,27100,75127,NA,68710
05/11/18,24065,20003,NA,NA,12450,NA,168012,6782,27100,75127,NA,68710
05/14/18,24065,20003,NA,NA,12450,NA,168012,6782,27100,75127,NA,68710
05/15/18,24065,20003,NA,NA,12450,NA,168012,6782,27100,75127,NA,68710
05/16/18,24065,20003,NA,NA,12450,NA,168012,6782,27100,75127,NA,68710
05/17/18,24065,20003,NA,NA,12450,NA,168012,6782,27100,75127,NA,68710
05/18/18,24065,20003,NA,NA,12450,NA,168012,6782,27100,75127,NA,68710
05/21/18,24065,20003,NA,NA,12450,NA,168012,6782,27100,75127,NA,68710
05/22/18,24065,20003,NA,NA,12450,NA,168012,6782,27100,75127,NA,68710
05/23/18,24065,20003,NA,NA,12450,NA,168012,6782,27100,75127,NA,68710
05/24/18,24065,20003,NA,NA,12450,NA,168012,6782,27100,75127,NA,68710
05/25/18,24065,20003,NA,NA,12450,NA,168012,6782,27100,75127,NA,68710
05/28/18,24065,20003,NA,NA,12450,NA,168012,6782,27100,75127,NA,68710
05/29/18,24065,20003,NA,NA,12450,NA,168012,6782,27100,75127,NA,68710
05/30/18,24065,20003,NA,NA,12450,NA,168012,6782,27100,75127,NA,68710
05/31/18,24065,20003,NA,NA,12450,NA,168012,6782,27100,75127,NA,68710
06/01/18,26961,20003,NA,NA,13000,NA,167864,6401,27041,16794,NA,80757
06/04/18,26961,20003,NA,NA,13000,NA,167864,6401,27041,16794,NA,80757
06/05/18,26961,20003,NA,NA,13000,NA,167864,6401,27041,16794,NA,80757
06/06/18,26961,20003,NA,NA,13000,NA,167864,6401,27041,16794,NA,80757
06/07/18,26961,20003,NA,NA,13000,NA,167864,6401,27041,16794,NA,80757
06/08/18,26961,20003,NA,NA,13000,NA,167864,6401,27041,16794,NA,80757
06/11/18,26961,20003,NA,NA,13000,NA,167864,6401,27041,16794,NA,80757
06/12/18,26961,20003,NA,NA,13000,NA,167864,6401,27041,16794,NA,80757
06/13/18,26961,20003,NA,NA,13000,NA,167864,6401,27041,16794,NA,80757
06/14/18,26961,20003,NA,NA,13000,NA,167864,6401,27041,16794,NA,80757
06/15/18,26961,20003,NA,NA,13000,NA,167864,6401,27041,16794,NA,80757
06/18/18,26961,20003,NA,NA,13000,NA,167864,6401,27041,16794,NA,80757
06/19/18,26961,20003,NA,NA,13000,NA,167864,6401,27041,16794,NA,80757
06/20/18,26961,20003,NA,NA,13000,NA,167864,6401,27041,16794,NA,80757
06/21/18,26961,20003,NA,NA,13000,NA,167864,6401,27041,16794,NA,80757
06/22/18,26961,20003,NA,NA,13000,NA,167864,6401,27041,16794,NA,80757
06/25/18,26961,20003,NA,NA,13000,NA,167864,6401,27041,16794,NA,80757
06/26/18,26961,20003,NA,NA,13000,NA,167864,6401,27041,16794,NA,80757
06/27/18,26961,20003,NA,NA,13000,NA,167864,6401,27041,16794,NA,80757
06/28/18,26961,20003,NA,NA,13000,NA,167864,6401,27041,16794,NA,80757
06/29/18,26961,20003,NA,NA,13000,NA,167864,6401,27041,16794,NA,80757
07/02/18,26961,20003,NA,NA,12800,NA,167864,6401,33391,16794,NA,80909
07/03/18,26961,20003,NA,NA,12800,NA,167864,6401,33391,16794,NA,80909
07/04/18,26961,20003,NA,NA,12800,NA,167864,6401,33391,16794,NA,80909
07/05/18,26961,20003,NA,NA,12800,NA,167864,6401,33391,16794,NA,80909
07/06/18,26961,20003,NA,NA,12800,NA,167864,6401,33391,16794,NA,80909
07/09/18,26961,20003,NA,NA,12800,NA,167864,6401,33391,16794,NA,80909
07/10/18,26961,20003,NA,NA,12800,NA,167864,6401,33391,16794,NA,80909
07/11/18,26961,20003,NA,NA,12800,NA,167864,6401,33391,16794,NA,80909
07/12/18,26961,20003,NA,NA,12800,NA,167864,6401,33391,16794,NA,80909
07/13/18,26961,20003,NA,NA,12800,NA,167864,6401,33391,16794,NA,80909
07/16/18,26961,20003,NA,NA,12800,NA,167864,6401,33391,16794,NA,80909
07/17/18,26961,20003,NA,NA,12800,NA,167864,6401,33391,16794,NA,80909
07/18/18,26961,20003,NA,NA,12800,NA,167864,6401,33391,16794,NA,80909
07/19/18,26961,20003,NA,NA,12800,NA,167864,6401,33391,16794,NA,80909
07/20/18,26961,20003,NA,NA,12800,NA,167864,6401,33391,16794,NA,80909
07/23/18,26961,20003,NA,NA,12800,NA,167864,6401,33391,16794,NA,80909
07/24/18,26961,20003,NA,NA,12800,NA,167864,6401,33391,16794,NA,80909
07/25/18,26961,20003,NA,NA,12800,NA,167864,6401,33391,16794,NA,80909
07/26/18,26961,20003,NA,NA,12800,NA,167864,6401,33391,16794,NA,80909
07/27/18,26961,20003,NA,NA,12800,NA,167864,6401,33391,16794,NA,80909
07/30/18,26961,20003,NA,NA,12800,NA,167864,6401,33391,16794,NA,80909
07/31/18,26961,20003,NA,NA,12800,NA,167864,6401,33391,16794,NA,80909
08/01/18,24434,22587,NA,NA,13700,NA,167864,6405,33631,18144,NA,80859
08/02/18,24434,22587,NA,NA,13700,NA,167864,6405,33631,18144,NA,80859
08/03/18,24434,22587,NA,NA,13700,NA,167864,6405,33631,18144,NA,80859
08/06/18,24434,22587,NA,NA,13700,NA,167864,6405,33631,18144,NA,80859
08/07/18,24434,22587,NA,NA,13700,NA,167864,6405,33631,18144,NA,80859
08/08/18,24434,22587,NA,NA,13700,NA,167864,6405,33631,18144,NA,80859
08/09/18,24434,22587,NA,NA,13700,NA,167864,6405,33631,18144,NA,80859
08/10/18,24434,22587,NA,NA,13700,NA,167864,6405,33631,18144,NA,80859
08/13/18,24434,22587,NA,NA,13700,NA,167864,6405,33631,18144,NA,80859
08/14/18,24434,22587,NA,NA,13700,NA,167864,6405,33631,18144,NA,80859
08/15/18,24434,22587,NA,NA,13700,NA,167864,6405,33631,18144,NA,80859
08/16/18,24434,22587,NA,NA,13700,NA,167864,6405,33631,18144,NA,80859
08/17/18,24434,22587,NA,NA,13700,NA,167864,6405,33631,18144,NA,80859
08/20/18,24434,22587,NA,NA,13700,NA,167864,6405,33631,18144,NA,80859
08/21/18,24434,22587,NA,NA,13700,NA,167864,6405,33631,18144,NA,80859
08/22/18,24434,22587,NA,NA,13700,NA,167864,6405,33631,18144,NA,80859
08/23/18,24434,22587,NA,NA,13700,NA,167864,6405,33631,18144,NA,80859
08/24/18,24434,22587,NA,NA,13700,NA,167864,6405,33631,18144,NA,80859
08/27/18,24434,22587,NA,NA,13700,NA,167864,6405,33631,18144,NA,80859
08/28/18,24434,22587,NA,NA,13700,NA,167864,6405,33631,18144,NA,80859
08/29/18,24434,22587,NA,NA,13700,NA,167864,6405,33631,18144,NA,80859
08/30/18,24434,22587,NA,NA,13700,NA,167864,6405,33631,18144,NA,80859
08/31/18,24434,22587,NA,NA,13700,NA,167864,6405,33631,18144,NA,80859
09/03/18,21686,22587,NA,NA,17100,NA,166138,6401,30746,18144,NA,81123
09/04/18,21686,22587,NA,NA,17100,NA,166138,6401,30746,18144,NA,81123
09/05/18,21686,22587,NA,NA,17100,NA,166138,6401,30746,18144,NA,81123
09/06/18,21686,22587,NA,NA,17100,NA,166138,6401,30746,18144,NA,81123
09/07/18,21686,22587,NA,NA,17100,NA,166138,6401,30746,18144,NA,81123
09/10/18,21686,22587,NA,NA,17100,NA,166138,6401,30746,18144,NA,81123
09/11/18,21686,22587,NA,NA,17100,NA,166138,6401,30746,18144,NA,81123
09/12/18,21686,22587,NA,NA,17100,NA,166138,6401,30746,18144,NA,81123
09/13/18,21686,22587,NA,NA,17100,NA,166138,6401,30746,18144,NA,81123
09/14/18,21686,22587,NA,NA,17100,NA,166138,6401,30746,18144,NA,81123
09/17/18,21686,22587,NA,NA,17100,NA,166138,6401,30746,18144,NA,81123
09/18/18,21686,22587,NA,NA,17100,NA,166138,6401,30746,18144,NA,81123
09/19/18,21686,22587,NA,NA,17100,NA,166138,6401,30746,18144,NA,81123
09/20/18,21686,22587,NA,NA,17100,NA,166138,6401,30746,18144,NA,81123
09/21/18,21686,22587,NA,NA,17100,NA,166138,6401,30746,18144,NA,81123
09/24/18,21686,22587,NA,NA,17100,NA,166138,6401,30746,18144,NA,81123
09/25/18,21686,22587,NA,NA,17100,NA,166138,6401,30746,18144,NA,81123
09/26/18,21686,22587,NA,NA,17100,NA,166138,6401,30746,18144,NA,81123
09/27/18,21686,22587,NA,NA,17100,NA,166138,6401,30746,18144,NA,81123
09/28/18,21686,22587,NA,NA,17100,NA,166138,6401,30746,18144,NA,81123
10/01/18,40844,22587,NA,NA,20500,NA,166138,9386,30746,18144,83807,82025
10/02/18,40844,22587,NA,NA,20500,NA,166138,9386,30746,18144,83807,82025
10/03/18,40844,22587,NA,NA,20500,NA,166138,9386,30746,18144,83807,82025
10/04/18,40844,22587,NA,NA,20500,NA,166138,9386,30746,18144,83807,82025
10/05/18,40844,22587,NA,NA,20500,NA,166138,9386,30746,18144,83807,82025
10/08/18,40844,22587,NA,NA,20500,NA,166138,9386,30746,18144,83807,82025
10/09/18,40844,22587,NA,NA,20500,NA,166138,9386,30746,18144,83807,82025
10/10/18,40844,22587,NA,NA,20500,NA,166138,9386,30746,18144,83807,82025
10/11/18,40844,22587,NA,NA,20500,NA,166138,9386,30746,18144,83807,82025
10/12/18,40844,22587,NA,NA,20500,NA,166138,9386,30746,18144,83807,82025
10/15/18,40844,22587,NA,NA,20500,NA,166138,9386,30746,18144,83807,82025
10/16/18,40844,22587,NA,NA,20500,NA,166138,9386,30746,18144,83807,82025
10/17/18,40844,22587,NA,NA,20500,NA,166138,9386,30746,18144,83807,82025
10/18/18,40844,22587,NA,NA,20500,NA,166138,9386,30746,18144,83807,82025
10/19/18,40844,22587,NA,NA,20500,NA,166138,9386,30746,18144,83807,82025
10/22/18,40844,22587,NA,NA,20500,NA,166138,9386,30746,18144,83807,82025
10/23/18,40844,22587,NA,NA,20500,NA,166138,9386,30746,18144,83807,82025
10/24/18,40844,22587,NA,NA,20500,NA,166138,9386,30746,18144,83807,82025
10/25/18,40844,22587,NA,NA,20500,NA,166138,9386,30746,18144,83807,82025
10/26/18,40844,22587,NA,NA,20500,NA,166138,9386,30746,18144,83807,82025
10/29/18,40844,22587,NA,NA,20500,NA,166138,9386,30746,18144,83807,82025
10/30/18,40844,22587,NA,NA,20500,NA,166138,9386,30746,18144,83807,82025
10/31/18,40844,22587,NA,NA,20500,NA,166138,9386,30746,18144,83807,82025
11/01/18,36533,24348,NA,NA,22250,NA,166138,9776,30902,18165,83807,82864
11/02/18,36533,24348,NA,NA,22250,NA,166138,9776,30902,18165,83807,82864
11/05/18,36533,24348,NA,NA,22250,NA,166138,9776,30902,18165,83807,82864
11/06/18,36533,24348,NA,NA,22250,NA,166138,9776,30902,18165,83807,82864
11/07/18,36533,24348,NA,NA,22250,NA,166138,9776,30902,18165,83807,82864
11/08/18,36533,24348,NA,NA,22250,NA,166138,9776,30902,18165,83807,82864
11/09/18,36533,24348,NA,NA,22250,NA,166138,9776,30902,18165,83807,82864
11/12/18,36533,24348,NA,NA,22250,NA,166138,9776,30902,18165,83807,82864
11/13/18,36533,24348,NA,NA,22250,NA,166138,9776,30902,18165,83807,82864
11/14/18,36533,24348,NA,NA,22250,NA,166138,9776,30902,18165,83807,82864
11/15/18,36533,24348,NA,NA,22250,NA,166138,9776,30902,18165,83807,82864
11/16/18,36533,24348,NA,NA,22250,NA,166138,9776,30902,18165,83807,82864
11/19/18,36533,24348,NA,NA,22250,NA,166138,9776,30902,18165,83807,82864
11/20/18,36533,24348,NA,NA,22250,NA,166138,9776,30902,18165,83807,82864
11/21/18,36533,24348,NA,NA,22250,NA,166138,9776,30902,18165,83807,82864
11/22/18,36533,24348,NA,NA,22250,NA,166138,9776,30902,18165,83807,82864
11/23/18,36533,24348,NA,NA,22250,NA,166138,9776,30902,18165,83807,82864
11/26/18,36533,24348,NA,NA,22250,NA,166138,9776,30902,18165,83807,82864
11/27/18,36533,24348,NA,NA,22250,NA,166138,9776,30902,18165,83807,82864
11/28/18,36533,24348,NA,NA,22250,NA,166138,9776,30902,18165,83807,82864
11/29/18,36533,24348,NA,NA,22250,NA,166138,9776,30902,18165,83807,82864
11/30/18,36533,24348,NA,NA,22250,NA,166138,9776,30902,18165,83807,82864
12/03/18,36533,24348,NA,NA,22950,NA,166548,8674,30885,18171,83807,82684
12/04/18,36533,24348,NA,NA,22950,NA,166548,8674,30885,18171,83807,82684
12/05/18,36533,24348,NA,NA,22950,NA,166548,8674,30885,18171,83807,82684
12/06/18,36533,24348,NA,NA,22950,NA,166548,8674,30885,18171,83807,82684
12/07/18,36533,24348,NA,NA,22950,NA,166548,8674,30885,18171,83807,82684
12/10/18,36533,24348,NA,NA,22950,NA,166548,8674,30885,18171,83807,82684
12/11/18,36533,24348,NA,NA,22950,NA,166548,8674,30885,18171,83807,82684
12/12/18,36533,24348,NA,NA,22950,NA,166548,8674,30885,18171,83807,82684
12/13/18,36533,24348,NA,NA,22950,NA,166548,8674,30885,18171,83807,82684
12/14/18,36533,24348,NA,NA,22950,NA,166548,8674,30885,18171,83807,82684
12/17/18,36533,24348,NA,NA,22950,NA,166548,8674,30885,18171,83807,82684
12/18/18,36533,24348,NA,NA,22950,NA,166548,8674,30885,18171,83807,82684
12/19/18,36533,24348,NA,NA,22950,NA,166548,8674,30885,18171,83807,82684
12/20/18,36533,24348,NA,NA,22950,NA,166548,8674,30885,18171,83807,82684
12/21/18,36533,24348,NA,NA,22950,NA,166548,8674,30885,18171,83807,82684
12/24/18,36533,24348,NA,NA,22950,NA,166548,8674,30885,18171,83807,82684
12/25/18,36533,24348,NA,NA,22950,NA,166548,8674,30885,18171,83807,82684
12/26/18,36533,24348,NA,NA,22950,NA,166548,8674,30885,18171,83807,82684
12/27/18,36533,24348,NA,NA,22950,NA,166548,8674,30885,18171,83807,82684
12/28/18,36533,24348,NA,NA,22950,NA,166548,8674,30885,18171,83807,82684
12/31/18,36533,24348,NA,NA,22950,NA,166548,8674,30885,18171,83807,82684
01/01/19,36533,24348,NA,NA,26850,NA,166548,8674,30885,18171,83807,83254
01/02/19,36533,24348,NA,NA,26850,NA,166548,8674,30885,18171,83807,83254
01/03/19,36533,24348,NA,NA,26850,NA,166548,8674,30885,18171,83807,83254
01/04/19,36533,24348,NA,NA,26850,NA,166548,8674,30885,18171,83807,83254
01/07/19,36533,24348,NA,NA,26850,NA,166548,8674,30885,18171,83807,83254
01/08/19,36533,24348,NA,NA,26850,NA,166548,8674,30885,18171,83807,83254
01/09/19,36533,24348,NA,NA,26850,NA,166548,8674,30885,18171,83807,83254
01/10/19,36533,24348,NA,NA,26850,NA,166548,8674,30885,18171,83807,83254
01/11/19,36533,24348,NA,NA,26850,NA,166548,8674,30885,18171,83807,83254
01/14/19,36533,24348,NA,NA,26850,NA,166548,8674,30885,18171,83807,83254
01/15/19,36533,24348,NA,NA,26850,NA,166548,8674,30885,18171,83807,83254
01/16/19,36533,24348,NA,NA,26850,NA,166548,8674,30885,18171,83807,83254
01/17/19,36533,24348,NA,NA,26850,NA,166548,8674,30885,18171,83807,83254
01/18/19,36533,24348,NA,NA,26850,NA,166548,8674,30885,18171,83807,83254
01/21/19,36533,24348,NA,NA,26850,NA,166548,8674,30885,18171,83807,83254
01/22/19,36533,24348,NA,NA,26850,NA,166548,8674,30885,18171,83807,83254
01/23/19,36533,24348,NA,NA,26850,NA,166548,8674,30885,18171,83807,83254
01/24/19,36533,24348,NA,NA,26850,NA,166548,8674,30885,18171,83807,83254
01/25/19,36533,24348,NA,NA,26850,NA,166548,8674,30885,18171,83807,83254
01/28/19,36533,24348,NA,NA,26850,NA,166548,8674,30885,18171,83807,83254
01/29/19,36533,24348,NA,NA,26850,NA,166548,8674,30885,18171,83807,83254
01/30/19,36533,24348,NA,NA,26850,NA,166548,8674,30885,18171,83807,83254
01/31/19,36533,24348,NA,NA,26850,NA,166548,8674,30885,18171,83807,83254
02/01/19,36533,24348,NA,NA,26850,NA,166548,8674,30885,18171,83807,83254
02/04/19,36533,24348,NA,NA,26850,NA,166548,8674,30885,18171,83807,83254
02/05/19,36533,24348,NA,NA,26850,NA,166548,8674,30885,18171,83807,83254
02/06/19,36533,24348,NA,NA,26850,NA,166548,8674,30885,18171,83807,83254
02/07/19,36533,24348,NA,NA,26850,NA,166548,8674,30885,18171,83807,83254
02/08/19,36533,24348,NA,NA,26850,NA,166548,8674,30885,18171,83807,83254
02/11/19,36533,24348,NA,NA,26850,NA,166548,8674,30885,18171,83807,83254
02/12/19,36533,24348,NA,NA,26850,NA,166548,8674,30885,18171,83807,83254
02/13/19,36533,24348,NA,NA,26850,NA,166548,8674,30885,18171,83807,83254
02/14/19,36533,24348,NA,NA,26850,NA,166548,8674,30885,18171,83807,83254
02/15/19,36533,24348,NA,NA,26850,NA,166548,8674,30885,18171,83807,83254
02/18/19,36533,24348,NA,NA,26850,NA,166548,8674,30885,18171,83807,83254
02/19/19,36533,24348,NA,NA,26850,NA,166548,8674,30885,18171,83807,83254
02/20/19,36533,24348,NA,NA,26850,NA,166548,8674,30885,18171,83807,83254
02/21/19,36533,24348,NA,NA,26850,NA,166548,8674,30885,18171,83807,83254
02/22/19,36533,24348,NA,NA,26850,NA,166548,8674,30885,18171,83807,83254
02/25/19,36533,24348,NA,NA,26850,NA,166548,8674,30885,18171,83807,83254
02/26/19,36533,24348,NA,NA,26850,NA,166548,8674,30885,18171,83807,83254
02/27/19,36533,24348,NA,NA,26850,NA,166548,8674,30885,18171,83807,83254
02/28/19,36533,24348,NA,NA,26850,NA,166548,8674,30885,18171,83807,83254
03/01/19,36533,21770,100,NA,26850,NA,166548,8491,30898,21792,83807,77968
03/04/19,36533,21770,100,NA,26850,NA,166548,8491,30898,21792,83807,77968
03/05/19,36533,21770,100,NA,26850,NA,166548,8491,30898,21792,83807,77968
03/06/19,36533,21770,100,NA,26850,NA,166548,8491,30898,21792,83807,77968
03/07/19,36533,21770,100,NA,26850,NA,166548,8491,30898,21792,83807,77968
03/08/19,36533,21770,100,NA,26850,NA,166548,8491,30898,21792,83807,77968
03/11/19,36533,21770,100,NA,26850,NA,166548,8491,30898,21792,83807,77968
03/12/19,36533,21770,100,NA,26850,NA,166548,8491,30898,21792,83807,77968
03/13/19,36533,21770,100,NA,26850,NA,166548,8491,30898,21792,83807,77968
03/14/19,36533,21770,100,NA,26850,NA,166548,8491,30898,21792,83807,77968
03/15/19,36533,21770,100,NA,26850,NA,166548,8491,30898,21792,83807,77968
03/18/19,36533,21770,100,NA,26850,NA,166548,8491,30898,21792,83807,77968
03/19/19,36533,21770,100,NA,26850,NA,166548,8491,30898,21792,83807,77968
03/20/19,36533,21770,100,NA,26850,NA,166548,8491,30898,21792,83807,77968
03/21/19,36533,21770,100,NA,26850,NA,166548,8491,30898,21792,83807,77968
03/22/19,36533,21770,100,NA,26850,NA,166548,8491,30898,21792,83807,77968
03/25/19,36533,21770,100,NA,26850,NA,166548,8491,30898,21792,83807,77968
03/26/19,36533,21770,100,NA,26850,NA,166548,8491,30898,21792,83807,77968
03/27/19,36533,21770,100,NA,26850,NA,166548,8491,30898,21792,83807,77968
03/28/19,36533,21770,100,NA,26850,NA,166548,8491,30898,21792,83807,77968
03/29/19,36533,21770,100,NA,26850,NA,166548,8491,30898,21792,83807,77968
04/01/19,25846,21770,1400,NA,26850,NA,166883,8491,31089,21792,83807,77968
04/02/19,25846,21770,1400,NA,26850,NA,166883,8491,31089,21792,83807,77968
04/03/19,25846,21770,1400,NA,26850,NA,166883,8491,31089,21792,83807,77968
04/04/19,25846,21770,1400,NA,26850,NA,166883,8491,31089,21792,83807,77968
04/05/19,25846,21770,1400,NA,26850,NA,166883,8491,31089,21792,83807,77968
04/08/19,25846,21770,1400,NA,26850,NA,166883,8491,31089,21792,83807,77968
04/09/19,25846,21770,1400,NA,26850,NA,166883,8491,31089,21792,83807,77968
04/10/19,25846,21770,1400,NA,26850,NA,166883,8491,31089,21792,83807,77968
04/11/19,25846,21770,1400,NA,26850,NA,166883,8491,31089,21792,83807,77968
04/12/19,25846,21770,1400,NA,26850,NA,166883,8491,31089,21792,83807,77968
04/15/19,25846,21770,1400,NA,26850,NA,166883,8491,31089,21792,83807,77968
04/16/19,25846,21770,1400,NA,26850,NA,166883,8491,31089,21792,83807,77968
04/17/19,25846,21770,1400,NA,26850,NA,166883,8491,31089,21792,83807,77968
04/18/19,25846,21770,1400,NA,26850,NA,166883,8491,31089,21792,83807,77968
04/19/19,25846,21770,1400,NA,26850,NA,166883,8491,31089,21792,83807,77968
04/22/19,25846,21770,1400,NA,26850,NA,166883,8491,31089,21792,83807,77968
04/23/19,25846,21770,1400,NA,26850,NA,166883,8491,31089,21792,83807,77968
04/24/19,25846,21770,1400,NA,26850,NA,166883,8491,31089,21792,83807,77968
04/25/19,25846,21770,1400,NA,26850,NA,166883,8491,31089,21792,83807,77968
04/26/19,25846,21770,1400,NA,26850,NA,166883,8491,31089,21792,83807,77968
04/29/19,25846,21770,1400,NA,26850,NA,166883,8491,31089,21792,83807,77968
04/30/19,25846,21770,1400,NA,26850,NA,166883,8491,31089,21792,83807,77968
05/01/19,25846,21770,2350,NA,26850,NA,167209,8491,31102,22231,83807,121308
05/02/19,25846,21770,2350,NA,26850,NA,167209,8491,31102,22231,83807,121308
05/03/19,25846,21770,2350,NA,26850,NA,167209,8491,31102,22231,83807,121308
05/06/19,25846,21770,2350,NA,26850,NA,167209,8491,31102,22231,83807,121308
05/07/19,25846,21770,2350,NA,26850,NA,167209,8491,31102,22231,83807,121308
05/08/19,25846,21770,2350,NA,26850,NA,167209,8491,31102,22231,83807,121308
05/09/19,25846,21770,2350,NA,26850,NA,167209,8491,31102,22231,83807,121308
05/10/19,25846,21770,2350,NA,26850,NA,167209,8491,31102,22231,83807,121308
05/13/19,25846,21770,2350,NA,26850,NA,167209,8491,31102,22231,83807,121308
05/14/19,25846,21770,2350,NA,26850,NA,167209,8491,31102,22231,83807,121308
05/15/19,25846,21770,2350,NA,26850,NA,167209,8491,31102,22231,83807,121308
05/16/19,25846,21770,2350,NA,26850,NA,167209,8491,31102,22231,83807,121308
05/17/19,25846,21770,2350,NA,26850,NA,167209,8491,31102,22231,83807,121308
05/20/19,25846,21770,2350,NA,26850,NA,167209,8491,31102,22231,83807,121308
05/21/19,25846,21770,2350,NA,26850,NA,167209,8491,31102,22231,83807,121308
05/22/19,25846,21770,2350,NA,26850,NA,167209,8491,31102,22231,83807,121308
05/23/19,25846,21770,2350,NA,26850,NA,167209,8491,31102,22231,83807,121308
05/24/19,25846,21770,2350,NA,26850,NA,167209,8491,31102,22231,83807,121308
05/27/19,25846,21770,2350,NA,26850,NA,167209,8491,31102,22231,83807,121308
05/28/19,25846,21770,2350,NA,26850,NA,167209,8491,31102,22231,83807,121308
05/29/19,25846,21770,2350,NA,26850,NA,167209,8491,31102,22231,83807,121308
05/30/19,25846,21770,2350,NA,26850,NA,167209,8491,31102,22231,83807,121308
05/31/19,25846,21770,2350,NA,26850,NA,167209,8491,31102,22231,83807,121308
06/03/19,24931,21770,2600,NA,26850,NA,158442,8462,31083,22231,83807,112470
06/04/19,24931,21770,2600,NA,26850,NA,158442,8462,31083,22231,83807,112470
06/05/19,24931,21770,2600,NA,26850,NA,158442,8462,31083,22231,83807,112470
06/06/19,24931,21770,2600,NA,26850,NA,158442,8462,31083,22231,83807,112470
06/07/19,24931,21770,2600,NA,26850,NA,158442,8462,31083,22231,83807,112470
06/10/19,24931,21770,2600,NA,26850,NA,158442,8462,31083,22231,83807,112470
06/11/19,24931,21770,2600,NA,26850,NA,158442,8462,31083,22231,83807,112470
06/12/19,24931,21770,2600,NA,26850,NA,158442,8462,31083,22231,83807,112470
06/13/19,24931,21770,2600,NA,26850,NA,158442,8462,31083,22231,83807,112470
06/14/19,24931,21770,2600,NA,26850,NA,158442,8462,31083,22231,83807,112470
06/17/19,24931,21770,2600,NA,26850,NA,158442,8462,31083,22231,83807,112470
06/18/19,24931,21770,2600,NA,26850,NA,158442,8462,31083,22231,83807,112470
06/19/19,24931,21770,2600,NA,26850,NA,158442,8462,31083,22231,83807,112470
06/20/19,24931,21770,2600,NA,26850,NA,158442,8462,31083,22231,83807,112470
06/21/19,24931,21770,2600,NA,26850,NA,158442,8462,31083,22231,83807,112470
06/24/19,24931,21770,2600,NA,26850,NA,158442,8462,31083,22231,83807,112470
06/25/19,24931,21770,2600,NA,26850,NA,158442,8462,31083,22231,83807,112470
06/26/19,24931,21770,2600,NA,26850,NA,158442,8462,31083,22231,83807,112470
06/27/19,24931,21770,2600,NA,26850,NA,158442,8462,31083,22231,83807,112470
06/28/19,24931,21770,2600,NA,26850,NA,158442,8462,31083,22231,83807,112470
07/01/19,24931,21770,2875,NA,36550,NA,158442,9765,37232,22231,83807,112492
07/02/19,24931,21770,2875,NA,36550,NA,158442,9765,37232,22231,83807,112492
07/03/19,24931,21770,2875,NA,36550,NA,158442,9765,37232,22231,83807,112492
07/04/19,24931,21770,2875,NA,36550,NA,158442,9765,37232,22231,83807,112492
07/05/19,24931,21770,2875,NA,36550,NA,158442,9765,37232,22231,83807,112492
07/08/19,24931,21770,2875,NA,36550,NA,158442,9765,37232,22231,83807,112492
07/09/19,24931,21770,2875,NA,36550,NA,158442,9765,37232,22231,83807,112492
07/10/19,24931,21770,2875,NA,36550,NA,158442,9765,37232,22231,83807,112492
07/11/19,24931,21770,2875,NA,36550,NA,158442,9765,37232,22231,83807,112492
07/12/19,24931,21770,2875,NA,36550,NA,158442,9765,37232,22231,83807,112492
07/15/19,24931,21770,2875,NA,36550,NA,158442,9765,37232,22231,83807,112492
07/16/19,24931,21770,2875,NA,36550,NA,158442,9765,37232,22231,83807,112492
07/17/19,24931,21770,2875,NA,36550,NA,158442,9765,37232,22231,83807,112492
07/18/19,24931,21770,2875,NA,36550,NA,158442,9765,37232,22231,83807,112492
07/19/19,24931,21770,2875,NA,36550,NA,158442,9765,37232,22231,83807,112492
