"","X.AMRS.P.","X.GRWG.P.","U.YOLO.P.","U.CNBS.P.","U.MJ.P.","X.POTX.P.","U.STZ.P.","U.IIPR.P.","X.CARA.P.","X.TLRY.P.","X.SNDL.P.","X.CNTTQ.P.","total_market_cap","number_of_stocks","divisor","index"
"1255",420454.77,712792.92,44388,4375,510138,10290,27571573.2,1239890.84,612006.72,553514,75428.02,48644.4,31803495.87,12,2327.56514737839,13663.8477792217
"1256",431174.58,888771.24,45288,4459,512550,10237.5,27853200,1244993.7,602010.24,558272,71919.74,44996.07,32267872.07,12,2327.56514737839,13863.359359176
"1257",412117.14,736202.88,44100,4378.5,504510,10048.5,27596331.6,1266446.54,604972.16,547170,66657.32,44996.07,31837930.71,12,2327.56514737839,13678.6421406336
"1258",403779.51,699877.08,43020,4301.5,498480,9880.5,27743334.6,1258427.76,586460.16,526552,68411.46,46212.18,31888736.75,12,2327.56514737839,13700.4701182767
"1259",410926.05,578791.08,42912,4242,498480,9786,28083762.6,1261031.26,570910.08,534482,59640.76,42563.85,32097527.68,12,2327.56514737839,13790.1736998221
"1260",393059.7,602201.04,43884,4287.5,501294,9849,27881053.2,1283942.06,576833.92,524966,59640.76,42563.85,31923575.03,12,2327.56514737839,13715.4378110346
"1261",384722.07,567086.1,43200,4252.5,496068,9775.5,28063646.4,1285400.02,567207.68,514657,57886.62,42563.85,32036465.74,12,2327.56514737839,13763.9394437933
"1262",379957.71,607851.72,43452,4266.5,496068,9712.5,28263261,1297688.54,559432.64,510692,56132.48,37699.41,32266214.5,12,2327.56514737839,13862.6472115474
"1263",402588.42,659515.08,45144,4375,509736,9954,28684153.8,1303936.94,569058.88,522587,59640.76,37699.41,32808389.29,12,2327.56514737839,14095.5836733305
"1264",390677.52,644177.52,45144,4322.5,507726,10164,28546435.2,1281859.26,573872,532103,59640.76,38915.52,32635037.28,12,2327.56514737839,14021.1058396186
"1265",359096.87,647406.48,44604,4291,498078,4764.24,28895076,1275338.79,566872.28,540774.45,64081.34,37699.41,32938082.86,12,2327.56514737839,14151.3043779244
"1266",379105.2,633279.78,43920,4291,498882,4774.42,29216754,1283904.27,592434.16,537420.81,66148.48,37699.41,33298613.53,12,2327.56514737839,14306.2004376141
"1267",343300.82,586863.48,43020,4203.5,490440,4692.98,29616132,1256066.46,593185.98,508076.46,64081.34,38915.52,33548978.54,12,2327.56514737839,14413.7656373603
"1268",321186.35,574754.88,42228,4123,486822,4631.9,29762208,1200390.84,572886.84,496338.72,64081.34,37699.41,33567351.28,12,2327.56514737839,14421.6591822609
"1269",321186.35,574754.88,42228,4123,486822,4631.9,29762208,1200390.84,572886.84,496338.72,64081.34,37699.41,33567351.28,12,2327.56514737839,14421.6591822609
"1270",316974.07,561839.04,40824,4074,454662,4229.79,29177904,1207426.77,581532.77,474540.06,64081.34,37699.41,32925787.25,12,2327.56514737839,14146.0217717581
"1271",328557.84,590092.44,41616,4154.5,464310,4275.6,29515122,1258717.68,586419.6,473701.65,64081.34,36483.3,33367531.95,12,2327.56514737839,14335.8101007754
"1272",330663.98,571525.92,41076,4112.5,459084,4265.42,29328642,1256984.19,568000.01,472024.83,62014.2,36483.3,33134876.35,12,2327.56514737839,14235.8534571292
"1273",245365.31,552959.4,40752,4088,452250,4153.44,29341074,1240159.14,560481.81,445195.71,62014.2,37699.41,32986192.42,12,2327.56514737839,14171.973857382
"1274",254842.94,603411.9,41472,4175.5,461496,4199.25,30351174,1226801.07,582660.5,445195.71,57879.92,36483.3,34069792.09,12,2327.56514737839,14637.5245944776
"1275",275904.34,626821.86,41580,4203.5,456672,4194.16,30550086,1283292.45,573262.75,443518.89,55812.78,36483.3,34351832.03,12,2327.56514737839,14758.6984057961
"1276",288541.18,661129.56,42228,4249,459486,4239.97,30023280,1306031.76,568000.01,472863.24,57879.92,36483.3,33924411.94,12,2327.56514737839,14575.0644093507
"1277",304337.23,634087.02,41760,4186,453858,4168.71,29869434,1286657.46,555219.07,455256.63,53745.64,36483.3,33699193.06,12,2327.56514737839,14478.302829872
"1278",298018.81,644581.14,41220,4168.5,449436,4122.9,29185674,1272483.63,546197.23,447710.94,53745.64,36483.3,32983842.09,12,2327.56514737839,14170.9640768383
"1279",296965.74,672027.3,40212,4077.5,435366,3980.38,28758324,1256882.22,531912.65,419205,49611.36,36483.3,32505047.45,12,2327.56514737839,13965.2578517991
"1280",291700.39,662744.04,40428,4112.5,445014,4072,29292900,1270444.23,532288.56,449387.76,47544.22,35267.19,33075902.89,12,2327.56514737839,14210.5164821077
"1281",266426.71,612695.16,38700,3923.5,416874,3776.78,28992978,1204571.61,516124.43,394052.7,43409.94,35267.19,32528800.02,12,2327.56514737839,13975.4627519828
"1282",278010.48,596953.98,37800,3874.5,416874,3685.16,28262598,1216604.07,501463.94,398244.75,39275.66,35267.19,31790651.73,12,2327.56514737839,13658.3295061824
"1283",285381.97,607851.72,38628,3913,418884,3715.7,28254828,1257901.92,486427.54,401598.39,37208.52,34051.08,31830389.84,12,2327.56514737839,13675.4023301352
"1284",291700.39,592514.16,38448,3909.5,417678,3705.52,28818930,1308275.1,466128.4,404113.62,39275.66,31618.86,32416297.21,12,2327.56514737839,13927.1277740653
"1285",307496.44,646599.24,38736,3955,419286,3746.24,29140608,1272075.75,463872.94,404952.03,39275.66,34051.08,32774654.38,12,2327.56514737839,14081.0900253061
"1286",307496.44,644984.76,38628,3937.5,418482,3705.52,29449854,1265549.67,478157.52,406628.85,49611.36,32834.97,33099870.59,12,2327.56514737839,14220.8138093498
"1287",327504.77,636102.82,38484,3906,417678,3736.06,28688394,1275950.61,426484.24,378766.2,53745.64,34357.96,32285110.3,12,2327.56514737839,13870.7654805554
"1288",320133.28,628239.48,38268,3892,416472,3685.16,28842240,1277786.07,441213.68,371067.7,51678.5,34357.96,32429033.83,12,2327.56514737839,13932.5998529089
"1289",334876.26,669625.48,39564,4067,435366,3822.59,28531440,1290940.2,460964.52,415719,49611.36,34357.96,32270354.37,12,2327.56514737839,13864.4258384549
"1290",328557.84,663417.58,39168,3997,423306,3751.33,28062132,1268812.71,454938.84,377226.5,45477.08,34357.96,31705142.84,12,2327.56514737839,13621.5920210485
"1291",338035.47,718460.96,40464,4179,440190,3898.94,28201992,1325202.12,466320.68,400322,45477.08,34357.96,32018900.21,12,2327.56514737839,13756.3927033638
"1292",323292.49,740395.54,42768,4396,463908,4245.06,28772310,1323366.66,472346.36,473457.75,45477.08,33036.5,32698999.44,12,2327.56514737839,14048.5861273657
"1293",329610.91,747431.16,43452,4469.5,465114,4311.23,29005410,1338050.34,468329.24,464989.4,45477.08,35679.42,32952324.28,12,2327.56514737839,14157.4229692841
"1294",316974.07,731290.62,44496,4581.5,477576,4443.57,29061354,1368335.43,468664,485005.5,45477.08,35679.42,33043877.19,12,2327.56514737839,14196.7571679866
"1295",314867.93,761916.26,44424,4522,467124,4351.95,29142162,1384446.69,459290.72,456521.05,43409.94,35679.42,33118715.96,12,2327.56514737839,14228.9104119396
"1296",310655.65,721771.84,43416,4434.5,461898,4239.97,28455294,1339885.8,448243.64,460370.3,41342.8,34357.96,32325910.46,12,2327.56514737839,13888.2945967848
"1297",319080.21,716805.52,42588,4294.5,450642,4122.9,28212870,1338356.25,437866.08,428806.45,39275.66,38322.34,32033029.91,12,2327.56514737839,13762.463296067
"1298",296965.74,719702.54,42588,4308.5,446220,4122.9,28201992,1320613.47,468664,428036.6,39275.66,35679.42,32008168.83,12,2327.56514737839,13751.7821428336
"1299",308549.51,760674.68,43092,4431,463104,4301.05,28071456,1314393.3,466320.68,498862.8,39275.66,33036.5,32007497.18,12,2327.56514737839,13751.493579482
"1300",300124.95,744948,43164,4375,455868,4295.96,28023282,1311946.02,497453.36,481926.1,37208.52,35679.42,31940271.33,12,2327.56514737839,13722.6111011223
"1301",288541.18,790058.74,43488,4392.5,459486,4189.07,27916056,1290736.26,473015.88,495783.4,35141.38,31715.04,31832603.45,12,2327.56514737839,13676.3533711845
"1302",300124.95,849240.72,44208,4487,467526,4214.52,27723360,1296854.46,478372.04,525807.55,35141.38,34357.96,31763694.58,12,2327.56514737839,13646.7478110232
"1303",321186.35,853379.32,43956,4413.5,462300,4194.16,27888084,1264428,477367.76,518109.05,37208.52,34357.96,31908984.62,12,2327.56514737839,13709.1692818738
"1304",301178.02,743706.42,42336,4238.5,445818,4021.1,27190338,1241484.75,466320.68,451132.1,35141.38,31715.04,30957429.99,12,2327.56514737839,13300.349519698
"1305",296965.74,738740.1,42300,4259.5,443406,4031.28,26753664,1241076.87,460629.76,430346.15,35141.38,33036.5,30483597.28,12,2327.56514737839,13096.7751060952
"1306",283275.83,682869,40716,4126.5,433356,3909.12,25642554,1238935.5,442552.72,434965.25,33074.24,31715.04,29272049.2,12,2327.56514737839,12576.253443634
"1307",279063.55,711011.48,41544,4207,439788,3970.2,25773090,1222926.21,440878.92,459600.45,33074.24,31715.04,29440869.09,12,2327.56514737839,12648.7841266914
"1308",263267.5,691146.2,40788,4161.5,430944,3919.3,25676742,1189276.11,443891.76,439584.35,28939.96,33036.5,29245697.18,12,2327.56514737839,12564.9317326049
"1309",364844.07,772450.56,43236,4371.5,459486,20212.98,27411006,1249438.41,463287.84,516223.26,70192,30393.58,31405142.2,12,2327.56514737839,13492.7016910236
"1310",377424.9,762451.2,43992,4476.5,468330,20655.6,28724136,1253517.21,479677.74,513122.82,83353,29072.12,32760209.09,12,2327.56514737839,14074.8838445613
"1311",367639.81,790782.72,44280,4452,453858,19794.95,28104090,1362115.26,508451.12,465066,74579,29072.12,32224180.98,12,2327.56514737839,13844.5882025236
"1312",297746.31,959938.56,48600,4900,501696,22598.21,28512792,1589406.39,505901.58,606136.02,96514,27750.66,33173979.73,12,2327.56514737839,14252.6535797999
"1313",264197.43,957438.72,50220,5120.5,549132,25450.65,28870212,1553818.86,508086.9,746430.93,109675,26429.2,33666212.19,12,2327.56514737839,14464.1331427046
"1314",300542.05,897025.92,50220,5103,556770,25819.5,31196550,1479176.82,528483.22,782861.1,201802,26429.2,36050782.81,12,2327.56514737839,15488.6246043876
"1315",296348.44,809531.52,49176,4952.5,527022,24073.61,31167024,1565137.53,547422.66,645666.63,193028,23786.28,35853169.17,12,2327.56514737839,15403.723161254
"1316",285165.48,872444.16,49608,5043.5,526620,23926.07,30229962,1584511.83,570732.74,623188.44,171093,21143.36,34963438.58,12,2327.56514737839,15021.4650788101
"1317",310327.14,1012435.2,49212,5005,514560,23237.55,30287460,1583594.1,553978.62,573581.4,122836,21143.36,35057370.37,12,2327.56514737839,15061.8213240932
"1318",325703.71,1063265.28,49860,5134.5,525414,24098.2,31392354,1554634.62,561263.02,592959.15,122836,21143.36,36238665.84,12,2327.56514737839,15569.3454513257
"1319",324305.84,1107012.48,50688,5250,530238,23532.63,32027940,1565137.53,571825.4,567380.52,114062,23786.28,36911158.68,12,2327.56514737839,15858.2709152413
"1320",315918.62,1155342.72,52128,5425,544710,24049.02,31864770,1527102.72,588579.52,558854.31,109675,23786.28,36770341.19,12,2327.56514737839,15797.7710017765
"1321",314520.75,1203672.96,51624,5376,537876,23753.94,31662750,1530263.79,570732.74,552653.43,114062,21143.36,36588428.97,12,2327.56514737839,15719.6154149372
"1322",317316.49,1227421.44,51804,5418,538680,23508.04,31734234,1564933.59,580202.46,521649.03,114062,21143.36,36700372.41,12,2327.56514737839,15767.7100687544
"1323",321510.1,1214922.24,51048,5376,537072,23655.58,31168578,1549434.15,558349.26,570480.96,109675,23786.28,36133887.57,12,2327.56514737839,15524.3291946946
"1324",338284.54,1312416,52920,5600,545112,23680.17,31325532,1569318.3,545965.78,517773.48,105288,21143.36,36363033.63,12,2327.56514737839,15622.7780223281
"1325",366241.94,1371162.24,55008,5862.5,576468,26065.4,32292120,1576660.14,552157.52,606911.13,131610,21143.36,37581410.23,12,2327.56514737839,16146.2334458518
"1326",402586.56,1396993.92,56664,5943,576870,25893.27,31810380,1593587.16,548151.1,579007.17,122836,22464.82,37141377,12,2327.56514737839,15957.1804217096
"1327",402586.56,1396993.92,56664,5943,576870,25893.27,31810380,1593587.16,548151.1,579007.17,122836,22464.82,37141377,12,2327.56514737839,15957.1804217096
"1328",408178.04,1482821.76,59724,6265,611442,27983.42,31827474,1598787.63,544508.9,658843.5,162319,21143.36,37409490.61,12,2327.56514737839,16072.3710148932
"1329",408178.04,1465322.88,60984,6454,636366,29729.31,31987536,1566871.02,534310.74,700699.44,320251,22464.82,37739167.25,12,2327.56514737839,16214.0111491645
"1330",378972,1655994.25,59004,6090,603000,24713.81,34461038.52,1555255.32,542736.74,590183.31,495325.35,22464.82,40394778.12,12,2327.56514737839,17354.9505866669
"1331",377593.92,1759276.65,60084,6293,626316,25983.43,34335415.02,1544969.64,550495.4,631869.12,617251.59,25107.74,40560655.51,12,2327.56514737839,17426.2170731009
"1332",362435.04,1752821.5,60228,6363,636366,26530.68,35137730.44,1489003.44,555298.38,663316.31,586770.03,51536.94,41328399.76,12,2327.56514737839,17756.0657352811
"1333",412045.92,1738918.1,61632,6436.5,634356,26618.24,35809397.42,1541944.44,557145.68,628943.8,502945.74,52858.4,41973242.24,12,2327.56514737839,18033.1116777873
"1334",438229.44,1699690.65,60408,6352.5,623100,25873.98,35516275.92,1557473.8,554190,600421.93,396260.28,47572.56,41525849.06,12,2327.56514737839,17840.8965724426
"1335",452010.24,1696711.35,60228,6282.5,629532,25830.2,35678748.98,1573305.68,550125.94,606272.57,388639.89,42286.72,41709974.07,12,2327.56514737839,17920.0028480317
"1336",425826.72,1558670.45,58284,5981.5,607824,24670.03,35070731.24,1592162.76,548278.64,579213.36,373399.11,39643.8,40884685.61,12,2327.56514737839,17565.431264534
"1337",442363.68,1648546,59292,6128.5,614658,24626.25,34720660.42,1625339.12,562318.12,590183.31,358158.33,40965.26,40693238.99,12,2327.56514737839,17483.1793798915
"1338",480949.92,1625704.7,58680,6135.5,607422,24144.67,34385664.42,1624229.88,550864.86,568243.41,388639.89,42286.72,40362965.97,12,2327.56514737839,17341.2830207834
"1339",449254.08,1628187.45,58320,5999,594558,23750.65,34672086,1700364.08,550495.4,538990.21,388639.89,44929.64,40655574.4,12,2327.56514737839,17466.9974096285
"1340",471303.36,1723028.5,59328,6216,611040,24429.24,35551450.5,1783859.6,559731.9,575556.71,381019.5,40965.26,41787928.57,12,2327.56514737839,17953.4947140221
"1341",567768.96,1922145.05,61056,6380.5,620688,24779.48,35980245.38,1837607.32,549017.56,682330.89,365778.72,38322.34,42656120.2,12,2327.56514737839,18326.4989373315
"1342",562256.64,1862559.05,60804,6254.5,611844,23969.55,36481064.4,1903153.32,537933.76,655271.68,335297.16,38322.34,43078730.4,12,2327.56514737839,18508.0664438205
"1343",602220.96,1919165.75,61092,6261.5,610638,23750.65,36628462.64,1901237.36,557884.6,650152.37,335297.16,35679.42,43331842.41,12,2327.56514737839,18616.8118468375
"1344",668368.8,2019468.85,60840,6317.5,594960,23181.51,35921621.08,1946010.32,551973.24,613585.87,388639.89,39643.8,42834610.86,12,2327.56514737839,18403.1845073148
"1345",720735.84,2092958.25,61452,6394.5,598578,23115.84,35668699.1,1993001.76,571185.16,618705.18,365778.72,35679.42,42756283.77,12,2327.56514737839,18369.5325641724
"1346",771724.8,2047275.65,62892,6552,613854,23838.21,36092469.04,1903355,580052.2,650152.37,381019.5,34357.96,43167542.73,12,2327.56514737839,18546.2231974993
"1347",749675.52,2050254.95,63576,6513.5,603000,23050.17,36147743.38,1900128.12,580052.2,628212.47,358158.33,34357.96,43144722.6,12,2327.56514737839,18536.4189047921
"1348",749675.52,2050254.95,63576,6513.5,603000,23050.17,36147743.38,1900128.12,580052.2,628212.47,358158.33,34357.96,43144722.6,12,2327.56514737839,18536.4189047921
"1349",825469.92,1951938.05,62964,6331.5,589332,22612.37,36621762.72,1875825.68,580052.2,612123.21,365778.72,31715.04,43545905.41,12,2327.56514737839,18708.7804863581
"1350",768968.64,1912214.05,60912,6037.5,576066,22130.79,36420765.12,1828027.52,564904.34,600421.93,350537.94,29072.12,43140057.95,12,2327.56514737839,18534.4148148076
"1351",905398.56,2053234.25,61776,6212.5,588528,22284.02,36549738.58,1852229.12,568229.48,631137.79,365778.72,29072.12,43633619.14,12,2327.56514737839,18746.4652446553
"1352",851653.44,1997124.1,61200,6107.5,576870,21671.1,36690436.9,1846682.92,558992.98,604078.58,358158.33,29072.12,43602047.97,12,2327.56514737839,18732.9012118567
"1353",814221.18,1997124.1,61200,6107.5,576870,21671.1,36690436.9,1870306.69,558992.98,603913.38,727286.46,29072.12,43957202.41,12,2327.56514737839,18885.487462944
"1354",924892.02,1941013.95,63684,6328,597372,22875.05,36303516.52,1812807.5,556776.22,658017,851079.9,31715.04,43770077.2,12,2327.56514737839,18805.0922008776
"1355",1056643.02,2000599.95,64836,6545,614658,23903.88,36328641.22,1838646.39,559731.9,695304.63,835605.72,31715.04,44056830.75,12,2327.56514737839,18928.2911370376
"1356",1173901.41,2205178.55,68580,7056,664104,25852.09,37472652.56,1828024.87,576727.06,787427.01,928450.8,35679.42,45773633.77,12,2327.56514737839,19665.8872562842
"1357",1150186.23,2316902.3,71172,7294,681792,26815.25,38335267.26,1780125.9,594830.6,829101.42,1067718.42,38322.34,46899527.72,12,2327.56514737839,20149.6090336395
"1358",1097485.83,2250364.6,70740,7241.5,676968,26618.24,38559714.58,1822407.72,591136,826908.03,1052244.24,40965.26,47022794,12,2327.56514737839,20202.5683590267
"1359",1187076.51,2560211.8,74340,7630,703500,27909.75,38001946.24,1934444.33,606653.32,901483.29,1098666.78,47572.56,47151434.58,12,2327.56514737839,20257.8366638236
"1360",1231871.85,2498143.05,74592,7630,712344,28610.23,38204618.82,1893898.72,631776.6,976058.55,1036770.06,47572.56,47343886.44,12,2327.56514737839,20340.5204332626
"1361",1226601.81,2382943.45,77148,7794.5,738876,30405.21,37615025.86,1911056.56,645446.62,1098157.26,1021295.88,46251.1,46801002.25,12,2327.56514737839,20107.2791894626
"1362",1376797.95,2506584.4,80820,8368.5,801186,33688.71,37502802.2,1938121.01,666875.3,1356977.28,1067718.42,44929.64,47384869.41,12,2327.56514737839,20358.1280907952
"1363",1487468.79,2537867.05,78696,8274,796764,33798.16,36847885.02,1933320.9,685717.76,1440326.1,1098666.78,46251.1,46995035.66,12,2327.56514737839,20190.6424457902
"1364",1487468.79,2537867.05,78696,8274,796764,33798.16,36847885.02,1933320.9,685717.76,1440326.1,1098666.78,46251.1,46995035.66,12,2327.56514737839,20190.6424457902
"1365",1495373.85,2597453.05,79668,8480.5,812040,34345.41,37336979.18,1932708.12,741506.22,1468840.17,1067718.42,44929.64,47620042.56,12,2327.56514737839,20459.1663583019
"1366",1409735.7,2491687.9,79416,8424.5,795960,33732.49,38107469.98,1997867.06,748525.96,1373793.27,1052244.24,47572.56,48146429.66,12,2327.56514737839,20685.3198993071
"1367",1324097.55,2423164,78984,8421,782292,33119.57,38305117.62,2008386.45,701235.08,1310184.96,1021295.88,59465.7,48055763.81,12,2327.56514737839,20646.3668113121
"1368",1368892.89,2474805.2,78804,8298.5,780684,32397.2,38006971.18,1985202.94,707515.9,1317496.26,990347.52,70037.38,47821452.97,12,2327.56514737839,20545.6990210834
"1369",1250316.99,2396350.3,77328,8053.5,751338,30799.23,37213030.66,1980709.22,725988.9,1256081.34,928450.8,95145.12,46713592.06,12,2327.56514737839,20069.7248421231
"1370",1324097.55,2401315.8,78444,8323,784704,32506.65,36824435.3,2053732.17,708624.28,1391340.39,866554.08,117609.94,46591687.16,12,2327.56514737839,20017.3504112131
"1371",1188394.02,2214116.45,76500,8193.5,780282,32331.53,35730673.36,1919941.87,685348.3,1356246.15,928450.8,105716.8,45026194.78,12,2327.56514737839,19344.7624143687
"1372",1227919.32,2276185.2,77184,8316,786714,32353.42,36321941.3,1958853.4,682762.08,1367213.1,1268882.76,91180.74,46099505.32,12,2327.56514737839,19805.8925963569
"1373",1238459.4,2144599.45,75852,8190,765810,31740.5,35330353.14,1911056.56,690890.2,1323345.3,1253408.58,80609.06,44854314.19,12,2327.56514737839,19270.9167520062
"1374",1623282.54,2294557.55,77724,8414,776664,32243.97,36022119.88,1987245.54,691361.79,1507181,1889237.13,79287.6,46989319,12,2327.56514737839,20188.1863770497
"1375",1652118.28,2534887.75,83592,9103.5,853044,36315.51,36469339.54,2086107.38,695060.89,1853595.9,1623807.12,83251.98,47980223.85,12,2327.56514737839,20613.9123126335
"1376",1999843.38,2766776.6,90612,10027.5,936660,39949.25,36229817.4,2132678.66,733901.44,2076122.1,1889237.13,101752.42,49007377.88,12,2327.56514737839,21055.2121109042
"1377",2045641.32,2850693.55,93132,10157,945906,40781.07,37437477.98,2128184.94,715036.03,2113209.8,1795555.95,103073.88,50278849.52,12,2327.56514737839,21601.4789431912
"1378",2057514.86,2886941.7,93780,10216.5,939072,40168.15,38177819.14,2159845.24,706528.1,2029565.2,1764328.89,99109.5,50964889.28,12,2327.56514737839,21896.224617989
"1379",2262757.48,3126775.35,98388,10937.5,1024296,44589.93,38295067.74,2197633.34,719844.86,2374401.9,1998531.84,99109.5,52252333.44,12,2327.56514737839,22449.3537802168
"1380",2600305.26,3206719.9,104400,12180,1161780,52273.32,39161032.4,2165053.87,750177.48,3341838.5,2576232.45,97788.04,55229781.22,12,2327.56514737839,23728.5651412194
"1381",2768231.04,3137699.45,110016,13965,1335042,62824.3,40256469.32,2145955.56,799745.42,5043138.1,4605991.35,104395.34,60383472.88,12,2327.56514737839,25942.7638139417
"1382",2347568.48,2733011.2,96660,11340,1006608,44808.83,39594852.22,2141870.36,736490.81,2537745.6,3716020.14,97788.04,55064763.68,12,2327.56514737839,23657.6680751648
"1383",2518886.7,2827852.25,97452,12162.5,986508,42729.28,40412242.46,2189667.2,735381.08,2288390,3247614.24,101752.42,55460638.13,12,2327.56514737839,23827.7490073552
"1384",2518886.7,2827852.25,97452,12162.5,986508,42729.28,40412242.46,2189667.2,735381.08,2288390,3247614.24,101752.42,55460638.13,12,2327.56514737839,23827.7490073552
"1385",2410328.62,3008099.9,102672,12586,1081782,46187.9,38859536,2244613.14,779400.37,2732653.3,3419363.07,104395.34,54801617.64,12,2327.56514737839,23544.6117165506
"1386",2449341.68,2947024.25,99936,12250,1025100,43210.86,38266593.08,2189871.46,779400.37,2486454.1,2685527.16,99109.5,53083818.46,12,2327.56514737839,22806.5876135798
"1387",2298378.1,2778197.25,95940,11683,972840,40430.83,37884697.64,2136865.99,736490.81,2138461,2263961.85,95145.12,51453091.59,12,2327.56514737839,22105.9726933758
"1388",2747876.4,2865590.05,99684,11994.5,1003392,41634.78,37387228.58,2191403.41,740929.73,2304961.1,2388870.09,95145.12,51878709.76,12,2327.56514737839,22288.8325245945
"1389",2836079.84,2616321.95,96516,11606,966810,39774.13,37266630.02,2160764.41,744628.83,2074543.9,2232734.79,97788.04,51144197.91,12,2327.56514737839,21973.2616153001
"1390",2484962.3,2518998.15,93384,11112.5,935052,37782.14,37248205.24,2129410.5,728352.79,1956178.9,1967304.78,93823.66,50204566.96,12,2327.56514737839,21569.5646656967
"1391",2588431.72,2513536.1,96336,11371.5,976056,39752.24,37507827.14,2248494.08,733161.62,2207901.8,2263961.85,95145.12,51281975.17,12,2327.56514737839,22032.4553440579
"1392",2344176.04,2277178.3,90144,10759,918570,37300.56,36502839.14,1926580.32,712446.66,1933295,2139053.61,91180.74,48983523.37,12,2327.56514737839,21044.9634138798
"1393",2340783.6,2265757.65,90324,10542,906912,36184.17,35868021.72,1991535,678784.85,1922247.6,2076599.49,91180.74,48278872.82,12,2327.56514737839,20742.2219199226
"1394",2213603.64,2834657.64,93420,11053,943494,42139.56,36472689.5,1964725.9,753771.51,2021923.8,2403000,96211.16,49850689.71,12,2327.56514737839,21417.5271382407
"1395",2820012.3,2686962.24,93492,10853.5,932238,42285.54,36539688.7,1914029.76,753372.9,2048819.5,2456400,91966.55,50390120.99,12,2327.56514737839,21649.284896174
"1396",2463800.22,2377895.94,90036,10381,898872,40825.74,36189617.88,1881267.63,754568.73,2000565.45,2314000,77817.85,49099648.44,12,2327.56514737839,21094.8546361001
"1397",2340822.24,2190815.1,84996,9779,852240,37662.84,35367202.7,1825061.04,720686.88,1791728.25,2064800,74988.11,47360782.16,12,2327.56514737839,20347.7794008661
"1398",2281453.56,2209960.8,82800,9579.5,852642,37054.59,36348740.98,1740701.06,721085.49,1711041.15,2029200,84892.2,48109151.33,12,2327.56514737839,20669.3038792864
"1399",2378987.82,2067188.58,81396,9597,855054,37419.54,36955083.74,1659647.35,721882.71,1773534.1,2100400,104700.38,48744891.22,12,2327.56514737839,20942.4390440383
"1400",2667349.98,2440803.24,87192,10251.5,906108,40217.49,38038795.8,1730481.68,743407.65,1930953.05,2474200,107530.12,51177290.51,12,2327.56514737839,21987.4793054203
"1401",2458146.06,2484564.84,85644,10132.5,898470,39341.61,38032095.88,1723468.38,743806.26,1906430.5,2331800,106115.25,50820015.28,12,2327.56514737839,21833.9818918668
"1402",2547199.08,2666175.48,91440,10892,959976,42407.19,38291717.78,1810733.87,775296.45,2230761,2527600,107530.12,52061728.97,12,2327.56514737839,22367.4637114406
"1403",2918960.1,2677662.9,92628,10906,966810,43039.77,38422366.22,1888381.12,769317.3,2180924.85,2527600,111774.73,52610370.99,12,2327.56514737839,22603.178711993
"1404",3157848.36,2918351.7,96624,11455.5,1005000,45521.43,38501090.28,1947994.17,754170.12,2409538.3,2883600,111774.73,53842968.59,12,2327.56514737839,23132.74395376
"1405",3085757.82,2832469.56,92268,11000.5,955956,43088.43,38630063.74,1925050.66,790842.24,2133461.85,2687800,118849.08,53306607.88,12,2327.56514737839,22902.3054156146
"1406",3023562.06,2962113.3,93996,11151,968820,43477.71,39028708.98,1946190.75,778883.94,2173014.35,2741200,131582.91,53902701,12,2327.56514737839,23158.4069991391
"1407",2783260.26,2776126.5,90216,10675,940278,42066.57,38703762.86,1790896.25,762142.32,2002938.6,2598800,131582.91,52632745.27,12,2327.56514737839,22612.7914525967
"1408",2942990.28,2996575.56,90576,10748.5,959172,42236.88,39311780.6,1785786.56,782471.43,2005311.75,2652200,132997.78,53712847.34,12,2327.56514737839,23076.8395035037
"1409",3197427.48,3019003.38,88452,10689,942288,41142.03,38645138.56,1759336.4,788051.97,1890609.5,2314000,131582.91,52827721.23,12,2327.56514737839,22696.5596599956
"1410",2991050.64,2853803.34,85716,10363.5,915354,39195.63,38370441.84,1726574.27,793233.9,1836818.1,2153800,124508.56,51900859.78,12,2327.56514737839,22298.3489155857
"1411",2651801.04,2505898.62,82944,10013.5,889626,38198.1,38470940.64,1731683.96,774897.84,1755339.95,1993600,117434.21,51022377.86,12,2327.56514737839,21920.923638794
"1412",2810117.52,2501522.46,83988,10220,906912,39171.3,38718837.68,1783983.14,780079.77,1805967.15,2171600,116019.34,51728418.36,12,2327.56514737839,22224.2623018579
"1413",2750748.84,2406888,83052,10013.5,903294,38490.06,39413954.38,1771058.63,802401.93,1746638.4,2011400,110359.86,52048299.6,12,2327.56514737839,22361.6940039782
"1414",2644733.34,2278338.3,80892,9726.5,886410,37711.5,39526178.04,1743907.14,796821.39,1711041.15,1993600,103285.51,51812644.87,12,2327.56514737839,22260.4488335625
"1415",2829907.08,2425486.68,80208,9765,898872,37614.18,39186157.1,1770858.25,820737.99,1743474.2,2029200,101870.64,51934151.12,12,2327.56514737839,22312.651991071
"1416",2699861.4,2718142.38,85104,10167.5,920580,39049.65,38189544,1805023.04,865382.31,1798056.65,2011400,116019.34,51258330.27,12,2327.56514737839,22022.296702515
"1417",2964830.31,2772111.45,85932,10339,920178,39049.65,38460890.76,1869044.45,870565.5,1766401.46,1958000,108944.99,51826287.57,12,2327.56514737839,22266.310194743
