"A.TWEX.P.","B.ABI.P.","H.HB.P.","F.RCD.P.","I.CPR.P.","DGE.P.","K.BBCA.P.","K.CHRE.P.","DK.CAB.P.","DK.RBR.P.","CN.KCM.P.","CN.YWU.P.","CN.JYB.P.","CN.TTB.P.","IN.MLC.P.","IN.UBB.P.","MX.BEC.P.","BR.AVS.P.","CL.CVZ.P.","U.STZ.P.","U.BF.B.P.","U.TAP.P.","U.SAM.P.","U.MGM.P.","U.LVS.P.","X.WYNN.P.","X.BJK.P.","X.GDEN.P.","U.BYD.P.","U.BALY.P.","X.RRR.P.","D.2TP.P.","BATS.P.","ID.GUD.P.","X.IMBBY.P.","U.VGR.P.","U.TPB.P.","U.RLX.P.","U.PM.P.","A.ASBX.P.","D.RHM.P.","I.LDO.P.","F.CSF.P.","BA..P.","RR..P.","TK.ASE.P.","IS.ESLT.P.","U.NOC.P.","U.RTX.P.","U.HII.P.","U.LMT.P.","X.AXON.P.","X.MANT.P.","U.BWXT.P.","U.CW.P.","X.SWBI.P.","U.GD.P.","U.RGR.P.","X.POWW.P.","U.CACI.P.","X.HON.P.","total_market_cap","number_of_stocks","divisor","index","X.AMRS.P.","X.GRWG.P.","U.YOLO.P.","U.CNBS.P.","U.MJ.P.","X.POTX.P.","U.STZ.P.","U.IIPR.P.","X.CARA.P.","X.TLRY.P.","X.SNDL.P.","X.CNTTQ.P.","total_market_cap","number_of_stocks","divisor","index"
4630612.12,60776647.34,25042807.6,37270661.04,5801403.41,82784040,5314302.42,14212501.89,15774254.16,4657971.7,1123738217,513102340.42,129624632.1,31379958.63,2603152.83,0,2921404.98,18508675.6,1139545.71,36420765.12,24431061.66,8141367.96,7807089.9,13360795.55,19261489.26,9237848.34,57703.18,420591.45,2804035.52,1400815.9,1530832.64,1730796.34,2444067.78,5912401.4,9998103.75,1263145.23,788521.5,0,120757840.65,630948.78,4054820.99,2784488.1,9310049.84,18080306.56,2438337,107259.3,2951698.2,46386471.87,106826483.44,6325209.18,93286624.4,6606294.78,1978431.91,4513734.12,4335381.23,884593.2,35616061.65,962263.75,165281.41,5436512.45,147914930.31,2848648584.55,59,106411.96331456,26770.0030693844,768968.64,1912214.05,60912,6037.5,576066,22130.79,36420765.12,1828027.52,564904.34,600421.93,350537.94,29072.12,43140057.95,12,2327.56514737839,18534.4148148076
4630612.12,60200991.66,25064252.44,37051917.66,5726958.27,81314623.29,5500472.25,14399713.77,15639537.76,4643534.96,1163463475.44,523849683.23,133338441.27,31553227.8,2638373.84,0,2921404.98,18156966.8,1126243.62,36549738.58,24350594.52,8087735.76,7956339.57,13543165.85,19470312.84,9164307.6,58124.1,427180.35,2852719.04,1477837.76,1542070.4,1787855.56,2420809.93,5892153.45,9941643.87,1253502.9,782554.5,0,120182592.6,627762.17,4039979.92,2752204.18,9203208,17724718.08,2421861.75,110480.3,2976562.38,46636134.93,108375573.76,6399632.34,93355159.36,6635756.08,2015687.05,4553089.28,4417066.18,891306.4,35797098.9,965238.75,160462.71,5415993.19,149202192.65,2903638838.7,59,106411.96331456,27286.7706623988,905398.56,2053234.25,61776,6212.5,588528,22284.02,36549738.58,1852229.12,568229.48,631137.79,365778.72,29072.12,43633619.14,12,2327.56514737839,18746.4652446553
4610508.16,59130631.88,25064252.44,36287319.24,5726958.27,78230917.8,5551245.84,14290506.84,15639537.76,4643534.96,1202581932.58,532913918.52,135634049.91,31471152.93,2638373.84,0,2899480.74,18156966.8,1126243.62,36690436.9,24582711.27,8078797.06,7931451.33,13682114.65,19755373.6,9118243.62,57987.92,436844.07,2902078.72,1541357.78,1563297.28,1787855.56,2363662.07,5892153.45,9889888.98,1248146.05,782028,0,122114836.05,621388.95,4039979.92,2752204.18,9136564.08,17560600.32,2405386.5,109191.9,2991333.18,46961313.36,108603381.16,6473296.08,93571308.08,6563441.98,2045353.18,4562171.24,4420485.55,916610,35922618.06,967916.25,159017.1,5442624.57,150439944.9,2953682927.03,59,106411.96331456,27757.0569607736,851653.44,1997124.1,61200,6107.5,576870,21671.1,36690436.9,1846682.92,558992.98,604078.58,358158.33,29072.12,43602047.97,12,2327.56514737839,18732.9012118567
4610508.16,59130631.88,25064252.44,36287319.24,5720937.84,78232051.8,5551245.84,14290506.84,15639537.76,4643534.96,1202581932.58,532913918.52,135634049.91,31471152.93,2654383.39,0,2899480.74,18156966.8,1126243.62,36690436.9,24582711.27,8078797.06,7931451.33,13684887.53,19755373.6,9118243.62,57987.92,436844.07,2902078.72,1541357.78,1563297.28,1787855.56,2363662.07,5558088.36,9889888.98,1248146.05,782028,0,122126095.49,621388.95,4387262.48,2752204.18,9136564.08,17561441.34,2405386.5,109191.9,2997733.86,46961313.36,108657871.78,6473296.08,93684901.68,6563441.98,2045353.18,4551441.4,4354864.15,916610,35817402.32,967916.25,159017.1,5442873.9,150439944.9,2953715308.21,59,106411.96331456,27757.3612609574,814221.18,1997124.1,61200,6107.5,576870,21671.1,36690436.9,1870306.69,558992.98,603913.38,727286.46,29072.12,43957202.41,12,2327.56514737839,18885.487462944
4690924,59337508.14,25004683.44,36726812.82,5646570.96,80136112.32,5466623.19,14805339.51,15486168.32,4627399.78,1201980910.34,544239829.54,141946973.67,32443892.13,2667191.03,0,2904961.8,17981112.4,1132155.66,36303516.52,24149426.67,8161033.1,7596337.56,12898799.1,19208454.7,8639016.6,57096.56,423007.38,2847985.92,1426899,1529584,1959033.22,2403532.67,5558088.36,9918118.92,1246003.31,755001,0,120223176.5,627762.17,4370274.47,2711849.28,9171472.8,17752921.23,2240634,110158.2,2971392.6,45426347.88,103977879.54,6229142.55,90956010.24,6259187.1,2032934.8,4451019.75,4166596.28,938815.2,35124255.44,996625,165763.28,5264522.8,147080331.65,2955555176.4,59,106411.96331456,27774.6513111801,924892.02,1941013.95,63684,6328,597372,22875.05,36303516.52,1812807.5,556776.22,658017,851079.9,31715.04,43770077.2,12,2327.56514737839,18805.0922008776
4684222.68,59310524.28,24806914.36,35964221.22,5497837.2,80074023.39,5703566.61,14961349.41,15591868.88,4585363.39,1239573695.64,584283762.62,151559834.85,34191782.88,2657585.3,0,2904961.8,18376784.8,1146935.76,36328641.22,24109193.1,8402378,7731467.94,13185439.08,19702339.04,8904894.66,58396.46,439699.26,2908164.16,1503000.28,1592016,1987562.83,2434100.13,5519888.44,10059268.62,1283501.26,766408.5,0,121536043.09,621388.95,4345010.25,2780452.61,9298413.6,17999109.66,2339485.5,109836.1,3004626.9,45708374.67,105482162.76,6286478.76,92051261.64,6551121.8,2012697.44,4471406.1,4290111.98,982192.8,35141102.76,1034407.5,172027.59,5220862.8,147441048.02,3051671217.33,59,106411.96331456,28677.8960022481,1056643.02,2000599.95,64836,6545,614658,23903.88,36328641.22,1838646.39,559731.9,695304.63,835605.72,31715.04,44056830.75,12,2327.56514737839,18928.2911370376
4577001.56,60956539.74,24873631.64,35442448.02,5450029.92,80094719.7,5618943.96,14758536.54,15190828.52,4412122.51,1263978666.02,599484327.41,147476300.25,34492724.07,2676796.76,0,2899480.74,18640566.4,1172061.93,37472652.56,24000871.95,8804619.5,7759467.21,13541567.54,19404019.64,8958231.9,59300.2,463858.56,3073147.2,1522946.18,1602629.44,2006582.57,2455364.45,5462588.56,10186303.35,1432421.69,820813.5,0,121698307.5,621388.95,4387262.48,2820807.51,9203208,18135881.01,2405386.5,112090.8,2938896.84,46101362.82,106788913.84,6492281.58,91850685.48,6518446.54,2117103.82,4605805,4469771.18,1162932.8,36038824.24,1159060,185519.95,5209729.5,150128738.62,3096375516.65,59,106411.96331456,29098.0019558226,1173901.41,2205178.55,68580,7056,664104,25852.09,37472652.56,1828024.87,576727.06,787427.01,928450.8,35679.42,45773633.77,12,2327.56514737839,19665.8872562842
4483183.08,60578765.7,25197687,36032453.1,5418158.4,81253713.06,5534321.31,14399713.77,15088236.8,4406602.58,1288054229.98,602587556.9,147134166.27,34702470.96,2801671.25,0,2932367.1,18640566.4,1185364.02,38335267.26,24003966.84,8786742.1,8015768.22,13289671.8,19274747.9,8869336.5,58978.32,450461.13,3179980.48,1478451.48,1586397.12,1987562.83,2444067.78,5462588.56,10459192.77,1389566.89,838539,0,122406370.38,621388.95,4429514.71,2796594.57,9100597.52,17944401.12,2405386.5,113701.3,2884491.06,45090381.54,106029174.84,6445197.54,90404425.8,6672716.62,2136191.33,4447999.55,4397533.21,1085472.8,36515362.72,1136896.25,197566.7,5236362.1,150376289.07,3123216530.84,59,106411.96331456,29350.2387659889,1150186.23,2316902.3,71172,7294,681792,26815.25,38335267.26,1780125.9,594830.6,829101.42,1067718.42,38322.34,46899527.72,12,2327.56514737839,20149.6090336395
4597105.52,60012104.64,25555101,36554226.3,5423470.32,82578276.9,5720491.14,15086157.33,15062329.8,4389618.18,1257956885.5,578848727.92,139353377.37,33717572.52,2881719,0,2932367.1,19212093.2,1180929.99,38559714.58,24273222.27,8849313,7980908.73,13619742.08,19198510.72,8811150.42,59857.3,445848.9,3246920.32,1453288.96,1581402.56,1920993.74,2444067.78,5596288.28,10529767.62,1379924.56,798876,0,122568634.79,615015.73,4453472.16,2752204.18,9183109.04,17999109.66,2323010.25,113379.2,2905662.54,44435401.29,106150733.08,6420516.39,88702167.6,6715033.76,2161258.06,4472161.15,4378818.71,995102.8,36286720.52,1057910,190338.65,5205581.8,148551488.61,3060449181.52,59,106411.96331456,28760.3863907024,1097485.83,2250364.6,70740,7241.5,676968,26618.24,38559714.58,1822407.72,591136,826908.03,1052244.24,40965.26,47022794,12,2327.56514737839,20202.5683590267
4536793.64,58716879.36,25197687,36287319.24,5343791.52,80363771.73,5568170.37,14508920.7,14668543.4,4300450.08,1263816852.34,549990446.9,131175271.59,33085292.04,2929747.65,0,2926886.04,18684530,1210490.19,38001946.24,23904930.36,8881492.32,7448842.83,13372189.37,18697997.06,8730336.42,59324.96,450461.13,3238806.4,1519570.72,1550810.88,1806875.3,2426126.01,5596288.28,10261583.19,1361711.27,792558,0,121418032.61,589522.85,4404250.49,2736062.22,9173588.48,17834984.04,2290059.75,113379.2,2941112.46,45423265.62,106059564.4,6424693.2,89119154.88,6687179.44,2163097.82,4515199,4400901.82,1030734.4,36529803.28,1087511.25,200939.79,5235925.5,147370319.32,3019162976.35,59,106411.96331456,28372.4017705149,1187076.51,2560211.8,74340,7630,703500,27909.75,38001946.24,1934444.33,606653.32,901483.29,1098666.78,47572.56,47151434.58,12,2327.56514737839,20257.8366638236
4449676.48,58617938.54,24592465.96,36136807.74,5317231.92,79494526.71,5551245.84,14040891,14626055.92,4259687.52,1300635243.6,566067630.19,131854021.26,33079212.42,2939353.38,0,2915923.92,19519838.4,1243006.41,38204618.82,23539733.34,9269431.9,7328071.05,13155037.87,18767604.92,8889540,59176.4,457708.92,3342935.04,1580635.86,1633221.12,1844914.78,2381603.84,5500788.48,10219238.28,1371353.6,777816,0,119588870.17,602269.29,4401201.36,2784488.1,9127043.52,17752921.23,2339485.5,113057.1,2993302.62,45854782.02,108673066.56,6538985.91,90219684.6,7231410,2213461.25,4555216.65,4436085.08,1068431.6,36943766,1112352.5,261173.54,5278712.3,147738108.56,3075492062.89,59,106411.96331456,28901.7509600744,1231871.85,2498143.05,74592,7630,712344,28610.23,38204618.82,1893898.72,631776.6,976058.55,1036770.06,47572.56,47343886.44,12,2327.56514737839,20340.5204332626
4402767.24,58581960.06,24520983.16,36566267.22,5375663.04,79680793.5,5398925.07,13666467.24,14780461.64,4220198.79,1302501879.98,557529366,123968384.85,31817691.27,2926545.74,0,2877556.5,18772457.2,1309516.86,37615025.86,23409747.96,9348092.46,7366201.11,13046462.12,18330069.8,8719830.6,59027.84,450241.5,3250977.28,1578180.98,1544567.68,1940013.48,2404197.18,5615388.24,10350978,1327427.43,779220,0,119795388.51,602269.29,4405557.26,2732026.73,9122812.16,17752921.23,2290059.75,112090.8,3009796.68,46150678.98,107123199,6504432.3,91180338.84,7780997.16,2189774.34,4537095.45,4403521.85,1067915.2,36734377.88,1087213.75,350801.36,5219553,146422554.74,3056608911.14,59,106411.96331456,28724.2976816852,1226601.81,2382943.45,77148,7794.5,738876,30405.21,37615025.86,1911056.56,645446.62,1098157.26,1021295.88,46251.1,46801002.25,12,2327.56514737839,20107.2791894626
4489884.4,59085658.78,24828359.2,36102691.8,5343791.52,79535919.33,5365076.01,13947285.06,14771135.12,4188777.65,1284442317.48,528443164.17,121269941.04,30702081,2916940.01,0,2855632.26,18904348,1287346.71,37502802.2,22735061.94,9564409,7264733.67,13150694.84,18456026.88,8808726,59362.1,448923.72,3352401.28,1584011.32,1592640.32,1930503.61,2426790.52,5538988.4,10576817.52,1315642.36,782203.5,0,119751134.58,595896.07,4446502.72,2752204.18,9401024.08,18026463.93,2306535,111124.5,3084635.4,46699321.26,107791769.32,6531771.42,91694975.04,8015616.24,2243357.35,4622416.1,4403521.85,1113358.4,37085764.84,1084685,322852.9,5297922.7,147547141.07,3010501082.67,59,106411.96331456,28291.0021476699,1376797.95,2506584.4,80820,8368.5,801186,33688.71,37502802.2,1938121.01,666875.3,1356977.28,1067718.42,44929.64,47384869.41,12,2327.56514737839,20358.1280907952
4516689.68,58851798.66,24609145.28,35998337.16,5343791.52,78915030.03,5297377.89,13650866.25,14800150.96,4146741.26,1253142928.52,525339934.68,119255765.19,29486157,2894526.64,0,2795340.6,18508675.6,1287346.71,36847885.02,22871237.1,9392785.96,7236893.94,12942229.4,17713543.04,8584871.22,58136.48,427180.35,3268557.44,1608253.26,1562672.96,1911483.87,2417487.38,5538988.4,10473307.74,1310285.51,775359,0,119397103.14,586336.24,4348059.38,2727991.24,9324859.6,17807629.77,2290059.75,108869.8,3130671.06,46349484.75,105147877.6,6510887.37,91650109.32,8076145.82,2239217.89,4518974.25,4342138.29,1093218.8,36864342.92,1071000,329117.21,5353807.5,145679903.39,2962729566.79,59,106411.96331456,27842.0722116741,1487468.79,2537867.05,78696,8274,796764,33798.16,36847885.02,1933320.9,685717.76,1440326.1,1098666.78,46251.1,46995035.66,12,2327.56514737839,20190.6424457902
4550196.28,59202588.84,24604379.76,35952180.3,5423470.32,78770155.86,5297377.89,13697669.22,15097563.32,4125510.76,1241706168.78,519589317.32,115050828.21,29112260.37,2865709.45,0,2915923.92,18860384.4,1312472.88,36847885.02,22871237.1,9392785.96,7236893.94,12942229.4,17713543.04,8584871.22,58136.48,427180.35,3268557.44,1608253.26,1562672.96,1806875.3,2400210.12,5577188.32,10473307.74,1310285.51,775359,0,119397103.14,570403.19,4468717.81,2719920.26,9205323.68,17534087.07,2257109.25,110480.3,3160212.66,46349484.75,105147877.6,6510887.37,91650109.32,8076145.82,2239217.89,4518974.25,4342138.29,1093218.8,36864342.92,1071000,329117.21,5353807.5,145679903.39,2941641212.51,59,106411.96331456,27643.8956756613,1487468.79,2537867.05,78696,8274,796764,33798.16,36847885.02,1933320.9,685717.76,1440326.1,1098666.78,46251.1,46995035.66,12,2327.56514737839,20190.6424457902
4583702.88,58447040.76,24525748.68,36172930.5,5386286.88,79556615.64,5432774.13,14212501.89,14835384.48,4130606.08,1209453234.92,514014023.66,109549093.08,27859858.65,2868911.36,0,2861113.32,18904348,1309516.86,37336979.18,22973368.47,9301611.22,7321210.83,13259270.59,18048323.7,8660836.38,57752.7,437722.59,3225283.2,1494715.06,1508357.12,1835404.91,2391571.49,5577188.32,10341568.02,1284572.63,791856,0,120813228.9,583149.63,4487883.77,2723955.75,9222249.12,17452024.26,2257109.25,110158.2,3125008.92,45928756.26,105390994.08,6476713.47,90127314,8536277.76,2283372.13,4529544.95,4417370.58,1072562.8,36854715.88,1075165,340682.09,5410128.9,146238660.12,2899408310,59,106411.96331456,27247.0145243836,1495373.85,2597453.05,79668,8480.5,812040,34345.41,37336979.18,1932708.12,741506.22,1468840.17,1067718.42,44929.64,47620042.56,12,2327.56514737839,20459.1663583019
4530092.32,58339105.32,24575786.64,35675239.14,5380974.96,79804971.36,5449698.66,14399713.77,15178393.16,4197694.46,1228240958.98,520132820.79,109659458.88,28704925.83,2830488.44,0,2844670.14,18596602.8,1309516.86,38107469.98,22697923.26,9142502.36,7359021.81,13489451.18,18041694.38,8895196.98,59250.68,439040.37,3325354.88,1490419.02,1602005.12,1863934.52,2398216.59,5577188.32,10492127.7,1333855.65,790803,0,120518202.7,595896.07,4646438.53,2845020.45,9576625.52,17643504.15,2323010.25,108869.8,3160212.66,46045882.14,104600865.52,6396594.66,90172179.72,8814820.96,2279462.64,4445734.4,4412130.52,970315.6,37071324.28,1042588.75,311769.89,5453134,147172278.96,2927563430.48,59,106411.96331456,27511.6005690633,1409735.7,2491687.9,79416,8424.5,795960,33732.49,38107469.98,1997867.06,748525.96,1373793.27,1052244.24,47572.56,48146429.66,12,2327.56514737839,20685.3198993071
4556897.6,57367686.36,24416141.72,35558843.58,5444718,79080600.51,5314302.42,14072092.98,14965955.76,4107252.53,1245919103.52,542241139.36,111579823.8,28707965.64,2868911.36,0,2844670.14,18113003.2,1271088.6,38305117.62,22651499.91,9054903.1,7338919.77,13693573.59,18356587.08,8821656.24,59386.86,439260,3367952.96,1554552.76,1615740.16,1863934.52,2398216.59,5577188.32,10623867.42,1299571.81,791505,0,119972404.23,579963.02,4585020.34,2727991.24,9341785.04,17233190.1,2240634,107903.5,3131901.96,45751526.31,103491646.58,6336980.19,89644347.72,8706617.64,2258995.31,4402696.55,4317435.15,921257.6,36356516.56,998856.25,284303.3,5437853,145156511.01,2960229967.39,59,106411.96331456,27818.5823772406,1324097.55,2423164,78984,8421,782292,33119.57,38305117.62,2008386.45,701235.08,1310184.96,1021295.88,59465.7,48055763.81,12,2327.56514737839,20646.3668113121
4570300.24,56819014.54,24201693.32,35432413.92,5396910.72,79059904.2,5246604.3,13838078.13,14930722.24,4129332.25,1251911988.74,539698945.71,110823818.07,29583430.92,2852901.81,0,2844670.14,17585440,1274044.62,38006971.18,22543178.76,9031662.48,7420125.63,13632771.17,17958827.88,8683464.3,58916.42,438161.85,3386885.44,1634336.36,1607624,1987562.83,2390242.47,5538988.4,10652097.36,1302785.92,793962,3953602.25,119013569.08,583149.63,4560191.71,2631139.48,9210612.88,17205835.83,2224158.75,110158.2,3047216.04,45950332.08,102686323.24,6365458.44,89699770.08,9120147.16,2327296.4,4392880.9,4268028.87,922806.8,36768072.52,1004508.75,278520.86,5537397.8,143048795.75,2962178751.82,60,106482.016648105,27818.5823772406,1368892.89,2474805.2,78804,8298.5,780684,32397.2,38006971.18,1985202.94,707515.9,1317496.26,990347.52,70037.38,47821452.97,12,2327.56514737839,20545.6990210834
4563598.92,55155009.84,23932441.44,35165506.86,5396910.72,78708066.93,5365076.01,14040891,14850928.68,4107252.53,1309118903.68,576446793.23,121904544.39,30711200.43,2897728.55,0,2756973.18,17585440,1291780.74,37213030.66,22273923.33,9233677.1,7556612.1,13020403.94,17561068.68,8732760.84,58186,412684.77,3309803.2,1703073,1553308.16,1997072.7,2391571.49,5462588.56,10553292.57,1312428.25,791154,3835704.25,119987155.54,586336.24,4468717.81,2554465.17,8929227.44,16932293.13,2125307.25,108869.8,3089559,46133726.55,100711001.84,6322551.21,90657785.16,9349409.64,2217830.68,4376269.8,4194293.74,915060.8,36861936.16,1000790,280930.21,5524954.7,142780026.69,3063079889.29,60,106482.016648105,28766.170905766,1250316.99,2396350.3,77328,8053.5,751338,30799.23,37213030.66,1980709.22,725988.9,1256081.34,928450.8,95145.12,46713592.06,12,2327.56514737839,20069.7248421231
4563598.92,55101042.12,24082555.32,35617041.36,5476589.52,79163385.75,5398925.07,14212501.89,14828130.52,4131879.91,1289192704.8,558353387.39,125866676.61,30443697.15,2897728.55,0,2729567.88,17893185.2,1308038.85,36824435.3,22651499.91,9534017.42,7769598,12851025.77,17375447.72,8559010.74,57814.6,395773.26,3202969.92,1622368.82,1532705.6,2025602.31,2385590.9,5405288.68,10534472.61,1292072.22,808353,3220759,120945990.69,586336.24,4540154.57,2627103.99,8949326.4,16877584.59,2092356.75,109836.1,3110730.48,45172061.43,102108921.6,6108774.48,87274382.04,9462433.9,2176436.08,4327191.55,4063666.53,887691.6,36180823.08,978923.75,279966.47,5514039.7,142207124.22,3025891298.83,60,106482.016648105,28416.9232897775,1324097.55,2401315.8,78444,8323,784704,32506.65,36824435.3,2053732.17,708624.28,1391340.39,866554.08,117609.94,46591687.16,12,2327.56514737839,20017.3504112131
4556897.6,54759246.56,23784710.32,35396291.16,5450029.92,77549073.57,5585094.9,13838078.13,14520355.36,3982417.19,1257355863.26,534246378.64,118323174.18,29388883.08,2942555.29,0,2619946.68,17893185.2,1296214.77,35730673.36,22701018.15,9830782.26,7281485.37,12316833.08,16255092.64,8146051.2,56106.16,373590.63,3094108.16,1573271.22,1496495.04,1863934.52,2429448.56,5424388.64,10129843.47,1274930.3,794488.5,3102861,117715453.8,602269.29,4438662.1,2643245.95,9061457.44,17123773.02,2059406.25,105326.7,3223234.74,45037983.12,99525809,6196867.2,87754709.16,9108362.64,2201042.87,4144469.45,3903844.7,845863.2,36758445.48,945306.25,267437.85,5658554.3,141018882.06,2947704204.64,60,106482.016648105,27682.6481825696,1188394.02,2214116.45,76500,8193.5,780282,32331.53,35730673.36,1919941.87,685348.3,1356246.15,928450.8,105716.8,45026194.78,12,2327.56514737839,19344.7624143687
4824950.4,55658708.56,24142124.32,36530144.46,5487213.36,80011934.46,5855887.38,13448053.38,14703776.92,4097911.11,1256754841.02,522236705.19,116358662.94,28024008.39,2712017.77,0,2537730.78,18069039.6,1294736.76,36321941.3,22942419.57,9292672.52,7381357.41,12837996.68,16268351.28,8247068.7,57406.06,388964.73,3111012.16,1648451.92,1537075.84,1949523.35,2389577.96,5271588.96,9861659.04,1278144.41,829237.5,3251573.25,119898647.68,586336.24,4400330.18,2655352.42,9024433.04,16959647.4,2092356.75,105970.9,3230866.32,45159732.39,103582815.26,6149403.45,86545973.88,8783217.02,2116183.94,4162590.65,4041209.13,862388,36204890.68,942628.75,260209.8,5383278,143466095.08,2944229026.4,60,106482.016648105,27650.011890082,1227919.32,2276185.2,77184,8316,786714,32353.42,36321941.3,1958853.4,682762.08,1367213.1,1268882.76,91180.74,46099505.32,12,2327.56514737839,19805.8925963569
4925470.2,53913752.28,23615534.36,36032453.1,5439406.08,80156808.63,5652793.02,13697669.22,14437452.96,3992607.83,1273716382.12,531616523.14,117252625.92,28112162.88,2641575.75,0,2537730.78,17541476.4,1291780.74,35330353.14,22181076.63,8967303.84,7314031.53,12403693.68,15940199.94,8043417.42,56205.2,373371,3053538.56,1610401.28,1465903.36,1873444.39,2319804.41,5118789.28,9569949.66,1257788.38,826605,3014437.5,117494184.15,599082.68,4390311.61,2667458.89,9048763.36,16604041.89,1977030,103716.2,3125747.46,44170326.93,101394766.94,5973977.43,84933447.12,8793394.56,2062600.93,4071229.6,3884755.91,855158.4,35302355.68,942480,252981.75,5265832.6,138182661.19,2949390824.89,60,106482.016648105,27698.4876670487,1238459.4,2144599.45,75852,8190,765810,31740.5,35330353.14,1911056.56,690890.2,1323345.3,1253408.58,80609.06,44854314.19,12,2327.56514737839,19270.9167520062
4831651.72,54543375.68,23932441.44,37523932.74,5439406.08,79991701.95,5568170.37,13962886.05,14598076.36,4090606,1269590133.28,533720407.54,115900644.87,29920849.83,2612758.56,0,2537730.78,18113003.2,1330209,36022119.88,22339653.6,8856002.23,7924879.15,12712663.48,16261896.14,9011763.84,86810.24,380618.79,3131837.31,1618604.68,1458434.88,2567664.9,2533136.58,4810312.33,9574654.65,1258642.7,844193.48,3081425,116623856.86,551302.64,4397281.05,2663423.4,9123137.38,16874363.85,2042931,59298.48,3163905.36,45048771.03,101744246.88,5953135.41,85516701.48,8938870,2045609.66,4130828.72,4042447.26,869101.2,35540624.92,970806.2,304554.6,5224137.3,138317045.72,2956829679.71,60,106482.016648105,27768.3478655514,1623282.54,2294557.55,77724,8414,776664,32243.97,36022119.88,1987245.54,691361.79,1507181,1889237.13,79287.6,46989319,12,2327.56514737839,20188.1863770497
5032691.32,56594149.04,24621059.08,38183229.42,5598763.68,82744327.14,5618943.96,14493319.71,14863364.04,4154894.25,1291065120.24,555320287.38,120111100.14,30677762.52,2641575.75,0,2603503.5,18113003.2,1370115.27,36469339.54,22587321.6,8745100.97,8727734.09,13307687.36,17285928.32,9396109.9,90454.08,406535.13,3252736.69,1681667.2,1492148.7,2234819.45,2579803.46,4916813.71,9513489.78,1313742.08,827675.94,3465933.25,116933634.37,554298.85,4437355.33,2707813.79,9396736.06,17093156.25,2042931,59481.5,3192708.42,46233900,106576186.92,6022941.46,87804853.2,8959314,2059880.82,4212783.64,4130798.58,866002.8,36058078.32,970358.48,346289.86,5247495.4,141542274.44,3029551524.38,60,106482.016648105,28451.2974091379,1652118.28,2534887.75,83592,9103.5,853044,36315.51,36469339.54,2086107.38,695060.89,1853595.9,1623807.12,83251.98,47980223.85,12,2327.56514737839,20613.9123126335
5113107.16,56081455.7,24559107.32,37895046.28,5625323.28,80985130.59,5466623.19,14508920.7,14835384.48,4106358.75,1318093783.86,563788422.09,117247107.63,30711200.43,2641575.75,0,2598022.44,18200930.4,1352379.15,36229817.4,22608992.55,8830960.01,8675777,13416268.36,17829427.6,9601566.78,91133.76,412245.51,3261566.42,1716289.76,1527735.51,2425016.85,2581990.97,4899063.48,9485259.84,1288893.34,849753.84,3585171,118349760.13,551302.64,4495724.39,2748168.69,9350075.82,16956411,1993505.25,60945.66,3253514.88,46347943.62,107244757.24,6082559.6,87723039.24,9014190,2035481.74,4168422.72,4195938.96,875814.4,36842682.08,982596.16,379001.28,5215841.9,140849133.18,3062843619.76,60,106482.016648105,28763.9520378535,1999843.38,2766776.6,90612,10027.5,936660,39949.25,36229817.4,2132678.66,733901.44,2076122.1,1889237.13,101752.42,49007377.88,12,2327.56514737839,21055.2121109042
4945574.16,56468224.36,24890310.96,38434093.88,5673130.56,81336969.9,5365076.01,14259304.86,14947302.72,4153617,1396908604.14,572642268.94,116496620.19,30084999.57,2696008.22,0,2592541.38,18113003.2,1368637.26,37437477.98,22810222.8,8775509.38,8796441.04,14106843.52,17547735.9,9625477.71,92040,433329.99,3423218.4,1698978.48,1595787.48,2567664.9,2563761.72,4881313.25,9292355.25,1346153.48,873794.22,3368131.5,123365205.53,542314.01,4534056.31,2792559.08,9553684.14,17147854.35,2026455.75,60396.6,3252283.98,46519009.05,110435661.04,6084446.25,89000392.68,9433292,2058269.56,4244362.6,4256586.9,920741.2,37913690.28,1012593.4,413968.66,5235270.6,141874699.33,3165290317.61,60,106482.016648105,29726.0553213456,2045641.32,2850693.55,93132,10157,945906,40781.07,37437477.98,2128184.94,715036.03,2113209.8,1795555.95,103073.88,50278849.52,12,2327.56514737839,21601.4789431912
4885262.28,56819014.54,24933200.64,39018753.2,5922790.8,81626719.92,5314302.42,14477718.72,15473732.96,4197043.5,1392181333.06,583880518.11,121109910.63,30945265.8,2651181.48,0,2537730.78,18025076,1353857.16,38177819.14,23082657.6,8761199.54,9133796.23,14875597,18416009.14,10360517.41,95438.4,432451.47,3603888.26,1697432.83,1676950.38,2719822.82,2560115.87,4899063.48,9325290.18,1349394.62,887204.5,3246214.25,124324040.68,551302.64,4433435.02,2808701.04,9499600.68,17038458.15,2026455.75,60030.56,3285518.28,46047423.27,109903843.74,6184438.7,88950248.64,9532284,2043307.86,4218798.68,4219898.64,890273.6,38224162.32,996326.24,405508.81,5185498.2,143522678.04,3185006508.66,60,106482.016648105,29911.215141479,2057514.86,2886941.7,93780,10216.5,939072,40168.15,38177819.14,2159845.24,706528.1,2029565.2,1764328.89,99109.5,50964889.28,12,2327.56514737839,21896.224617989
