"X.AMRS.PB.","X.GRWG.PB.","U.YOLO.PB.","U.CNBS.PB.","U.MJ.PB.","X.POTX.PB.","U.STZ.PB.","U.IIPR.PB.","X.CARA.PB.","X.TLRY.PB.","X.SNDL.PB.","X.CNTTQ.PB."
14.43,59.27,27.7,34.85,25.45,19.67,228.42,214.42,21.06,31.5,1.71,1.17
13.54,55.91,26.56,33.2,24.24,18.4,226.19,209.29,19.89,27.09,1.44,1.21
16.18,57.64,27.59,34.2,24.93,19.01,223.21,214.56,19.98,29.18,1.52,1.19
16.72,52.65,26.75,33,24.06,18.08,222.49,211.19,20.13,26.28,1.41,1.13
14.65,50.65,25.94,31.7,23.31,17.2,222.38,208.5,19.69,24.78,1.24,1.12
15.25,50.55,26.7,32.37,24.27,18.1,223.93,220.15,19.82,27.97,1.44,1.1
13.81,45.86,25.06,30.61,22.85,17,217.92,188.55,19.27,24.46,1.37,1.06
13.78,45.56,25.08,30.05,22.51,16.53,214.06,194.46,18.34,24.34,1.33,1.09
15.65,51.61,25.91,31.45,23.47,17.28,217.66,196.23,18.88,25.54,1.34,1.1
19.93,49.11,25.9,30.94,23.15,17.25,218.11,190.75,18.91,25.89,1.36,1.09
17.41,43.45,25.05,29.62,22.37,16.61,216.03,187.77,18.9,25.28,1.28,1.07
16.55,40,23.64,27.95,21.21,15.47,211.14,182.09,18.09,22.64,1.15,1.04
16.13,40.4,22.95,27.34,21.22,15.2,216.84,173.03,18.09,21.62,1.13,1.04
16.82,37.75,22.53,27.42,21.21,15.34,220.5,165.64,18.09,22.42,1.17,1.01
18.83,44.56,24.03,29.17,22.53,16.5,227.1,173.21,18.61,24.39,1.38,0.9
17.37,45.29,23.79,28.84,22.31,16,227.04,172.02,18.66,24.08,1.31,0.9
18.01,48.65,25.31,30.89,23.83,17.4,228.46,180.6,19.44,28.19,1.41,0.94
20.65,48.82,25.68,31.08,24,17.54,229.36,188.44,19.28,27.56,1.41,1.08
22.32,53.29,26.77,32.73,24.97,18.58,229.71,194.58,18.89,30.46,1.61,1.35
21.82,51.69,25.5,31.39,23.82,17.65,230.59,192.14,19.81,26.95,1.5,1.36
21.37,54.12,25.93,31.77,24.2,17.84,233.01,193.99,19.55,27.45,1.53,1.32
19.67,50.58,24.97,30.28,23.41,17.17,231,178.6,19.09,25.31,1.45,1.35
20.79,54.54,25.01,30.77,23.83,17.36,234.58,177.68,19.63,25.33,1.48,1.32
22.61,55.11,24.56,30.6,23.46,16.75,230.69,175.48,19.76,23.88,1.29,1.34
21.14,52.02,23.7,29.64,22.77,16.11,229,171.77,19.83,23.23,1.2,1.36
18.75,45.8,22.99,28.5,22.14,15.7,229.69,172.61,19.43,22.19,1.12,1.33
19.87,45.7,23.25,29.08,22.59,15.96,231.16,177.89,19.54,22.8,1.21,1.31
19.45,43.99,23,28.55,22.44,15.73,235.1,176.66,20.11,22.06,1.13,1.33
18.71,41.71,22.4,27.7,22.04,15.44,235.98,174.07,19.98,21.6,1.12,1.31
20.02,44.35,22.26,27.86,22.33,15.45,233.95,176.28,20.59,22.02,1.13,1.22
19.11,49.69,23.6,28.94,22.86,15.97,227.93,180.52,21.65,22.71,1.13,1.17
19.36,50.48,23.82,29.48,22.83,15.97,229.62,186.3,21.75,22.31,1.1,1.11
18.61,50.34,23.82,29.59,22.89,15.96,229.34,187.47,21.89,22.17,1.09,1.06
17.87,50.59,23.8,29.49,22.91,15.89,230.28,189.1,23.8,22.03,1.07,1.08
18.21,50.18,23.38,29.03,22.48,15.5,236.32,193.36,27.06,21.13,1.02,1.1
16.84,48.99,22.6,28,21.86,14.96,234.92,189.21,26.47,19.75,1,1.15
16.04,55.17,22.88,28.44,22.28,15.13,224.01,193.22,27.45,19.76,1.01,1.2
16.59,54.04,23,28.92,22.29,15.34,224.15,188.71,29.12,19.76,1,1.24
15.55,52.16,21.85,27.4,21.25,14.32,226.31,190.75,28.32,17.15,0.93,1.2
15.35,51.59,22.01,27.69,21.42,14.43,226.71,190.24,27.46,18.31,0.98,1.15
16.05,47.53,21.5,27.09,21.1,14.07,229.02,182.98,28.52,17.39,0.9,1.12
15.7,46.8,21.28,26.64,20.91,13.88,234.73,183.55,28.32,16.94,0.85,1.07
15.05,47.07,21.32,26.75,21.06,14,238.85,184.74,28.51,17.16,0.84,1.04
14.44,45.33,21.03,26.35,20.91,14.02,237.58,180.8,27.35,17.42,0.94,1.04
14.39,43.27,20.16,25.48,20.05,13.35,238.36,176.88,27.45,15.89,0.84,1.03
14.98,45.72,21.04,26.3,20.84,13.9,240.93,179.93,27.99,16.79,0.85,0.99
15.21,43.95,20.69,26.17,20.49,13.8,238.34,177.99,27.13,16.47,0.84,0.98
15.19,45.13,21.11,26.72,21.12,14.1,240.47,181.89,26.34,17.1,0.83,0.96
15.66,46.98,21.44,27.13,21.44,14.44,238.51,181.78,26.5,17.83,0.87,0.89
15.17,44.97,21.4,26.63,21.23,14.35,238.35,183.02,26.1,17.74,0.9,0.88
15.34,45.8,21.96,27.4,21.92,14.92,237.91,184.81,25.78,19.33,0.94,0.83
14.77,44.6,21.6,27.02,21.48,14.89,241.6,182.8,14.04,18.65,0.9,0.8
14.56,43.53,21.7,26.67,21.35,14.73,240.32,182.94,12.94,18.34,0.87,0.84
14.35,43.74,21.62,26.53,21.02,14.34,243.02,178.42,13.07,17.03,0.83,0.87
14.55,42.04,21.06,26.08,20.76,14.1,240,174.88,12.49,16.11,0.79,0.93
13.59,42.05,21.05,26.07,20.81,14.3,239.68,173,12.48,15.9,0.78,0.96
11.41,40.63,20.57,25.33,20.41,13.58,241.45,180.07,12.42,14.14,0.71,0.91
12.21,43.01,21.34,26.08,21.33,14.29,240.84,184.44,12.56,16.15,0.77,0.91
11.44,41.64,20.22,24.71,20.71,13.8,239.19,175.15,12.35,15.04,0.74,0.88
11.56,39.96,20,24.6,20.43,13.5,233.98,169.81,13.02,15.65,0.75,0.83
10.81,36.56,19.35,23.66,19.54,12.9,229.7,166.18,13.13,14.53,0.71,0.82
10.99,35.43,18.77,22.8,19.16,12.33,230.87,166.63,12.86,13.68,0.7,0.82
11.67,39.95,19.66,23.65,19.68,12.56,234.39,175.41,13.2,13.93,0.7,0.81
12.54,39.1,19.75,23.92,19.95,12.75,235.87,172.76,13.38,15.14,0.75,0.8
12.64,38.67,19.8,24.04,20.28,13.26,234.11,169.9,13.34,15.57,0.78,0.77
12.88,38.46,19.25,23.65,19.95,12.79,232.37,169.25,13.36,15.01,0.73,0.78
13.57,38.89,19.42,23.84,20.06,12.98,236.1,174.76,13.46,14.92,0.77,0.78
13.5,37.27,19.54,23.86,20.15,13.15,237.28,173,13.26,15.22,0.75,0.78
13.38,36.82,19.72,24.12,20.12,13.05,236.48,177.4,13.36,15.02,0.72,0.78
13.39,38.97,19.87,24.34,20.5,13.45,237.89,178.75,13.29,15.45,0.76,0.8
14.38,42.57,20.4,24.83,21.01,13.91,237.18,183.02,13.57,16.66,0.85,0.86
15.06,42.25,20.63,25.38,21.2,14.31,237,181.34,13.66,17.16,0.85,0.91
14.21,44.4,20.89,26,21.56,15.27,239.69,180.23,13.57,16.67,0.97,0.86
14.02,43.76,20.66,25.6,21.14,15.02,238.58,181.26,13.39,16.26,1,0.81
14.56,42.33,20.65,25.39,20.91,14.68,237.24,183.66,13.27,16.98,1,0.82
14.94,43,21.3,26.25,21.63,15.45,239.24,184.86,13.24,18.99,1.11,0.83
14.51,42.2,21.07,26,21.39,15.5,238.65,179.99,13.04,19.7,1.29,0.84
14.98,42.01,20.95,25.85,21.03,14.92,239.26,181.27,13,18.79,1.09,0.85
15.95,43.78,21.48,26.6,21.86,15.52,238.99,188.83,13.47,19.73,1.15,0.86
16.11,44.06,21.44,26.64,21.93,15.57,238.37,188.71,13.52,20.21,1.16,0.86
15.93,43.61,21.51,26.6,22.05,15.61,236.67,188.77,13.83,21.41,1.13,0.85
15.62,41.62,21.26,26.17,21.48,15.05,237.17,190.96,13.86,20.05,1.04,0.84
15.83,42.35,21.26,26.5,21.58,15.12,237.84,191.87,13.94,19.89,1.05,0.84
15.66,42.64,21.02,26.21,21.26,14.9,236.37,191.74,14.36,19.15,1.06,0.84
15.23,39.97,20.52,25.56,20.68,14.45,236.12,188.96,14.18,17.98,1,0.82
15.79,40.79,20.37,25.63,20.61,14.33,233.97,189.76,14.53,18.13,0.99,0.81
16.09,40.8,20.29,25.56,20.4,14.1,229.68,189.77,14.64,17.49,0.96,0.81
15.82,40.21,19.78,24.92,19.92,13.65,220.96,184.36,14.55,16.91,0.93,0.82
16.07,41.07,20.18,25.05,20.31,13.85,225.88,188.61,14.33,17.35,0.91,0.82
15.91,42.11,20.07,24.78,20.16,13.66,224.63,189.19,13.88,17.42,0.89,0.81
16.67,43.94,20.55,25.27,20.41,14.06,224.25,189.95,13.98,17.6,1,0.8
16.75,44.64,21.2,26,20.96,14.45,226,193,14.51,18.25,1,0.84
16.49,43.41,21.14,25.77,20.76,14.33,228.6,195.07,14.66,18.18,0.97,0.9
16.72,48.4,21.22,25.99,20.96,14.14,229.42,195.42,14.52,18.63,0.98,0.92
16.41,49.06,21.09,25.83,20.66,13.76,231.4,193.78,14.43,17.86,0.95,0.93
16.36,48.1,21.08,25.61,20.6,13.65,233.82,191.25,14.26,18.06,0.94,0.94
16.99,49.61,21.14,25.77,20.58,13.64,232.03,193.59,14.44,17.83,0.92,0.99
16.62,48.99,21.07,25.56,20.27,13.51,231.42,198.98,14.36,17.23,0.9,1.1
16.32,50.87,20.91,25.28,20.15,13.28,231.03,201.94,14.42,16.97,0.87,1.18
15.99,51.42,20.7,25.12,19.96,13.06,229.47,202.17,14.31,16.72,0.89,1.11
15.37,47.2,20.43,24.98,19.43,12.9,227.04,200,13.83,16.24,0.96,1.02
15.44,45.55,20.23,24.61,19.24,12.7,227.02,197.02,13.8,16.25,0.89,1.03
15.67,45.81,20.65,24.87,19.46,12.83,227.71,203.87,13.91,16.15,0.89,1.04
15.04,46.18,20.61,24.74,19.45,12.71,226.46,207.8,13.93,16.23,0.87,1.04
14.14,45.67,20.64,24.85,19.44,12.88,225.47,208.13,13.44,16.32,0.88,1.04
13.7,40.66,19.81,23.79,18.58,12.2,225.78,202.2,13.08,15.02,0.84,1.05
13.54,39.78,19.44,23.4,18.21,11.93,224.96,203.93,12.94,14.4,0.82,1.08
13.06,38.08,19.11,22.63,17.73,11.59,223.92,209.09,12.97,13.92,0.82,1.13
14.38,38.49,18.47,22.16,17.44,11.3,222.02,202.5,13.01,13.6,0.81,1.15
14.77,39.82,18.91,22.67,17.79,11.6,225.17,207.99,12.76,14.15,0.84,1.15
15.54,41.68,19.42,23.25,18.26,11.94,225.86,213.73,12.95,14.59,0.86,1.16
15.83,40.61,19.05,22.83,17.78,11.59,223.81,210.76,12.6,13.88,0.83,1.18
15.55,39.84,18.83,22.54,17.69,11.45,224.51,212.16,11.92,13.59,0.8,1.18
14.87,40.18,18.77,22.64,17.82,11.53,224.88,212.51,12.06,13.69,0.82,1.16
14.53,39.65,18.22,22,17.44,11.05,226.35,210.56,11.87,12.73,0.79,1.14
15.06,41.92,19.09,23.1,18.5,11.92,226.36,213.84,12.09,15.99,0.84,1.12
15.1,41.61,19.05,22.98,18.3,11.71,224.52,214.11,12.17,15.41,0.83,1.09
14.57,40.66,18.9,22.7,17.97,11.45,224.34,214.93,11.95,14.6,0.82,1.03
14.45,40.3,18.96,22.69,17.88,11.5,222.79,213.83,12.15,14.59,0.82,1.03
14.4,40.9,18.79,22.41,17.91,11.3,221.36,213.54,11.66,14.24,0.81,1.08
14.14,41.09,18.54,22.04,17.43,11,219.35,213.89,11.55,13.96,0.78,1.12
14.45,42.46,19.04,22.81,18.02,11.31,219.45,217.15,12.5,14.46,0.82,1.12
14.54,42.32,19.19,22.76,17.97,11.23,218.6,228.45,12.78,14.4,0.8,1.09
15.03,43.5,19.36,22.94,17.98,11.35,217.22,227.69,12.52,14.7,0.83,1.07
14.68,43.02,19.39,23.12,18.05,11.5,218.07,227.99,13,14.78,0.81,1.06
13.63,43.01,19.15,22.65,17.85,11.35,213.33,229.42,13.11,14.3,0.81,1.04
13.36,35.66,18.72,22.03,17.3,11.12,211.93,231.9,13.34,14.1,0.82,1.03
12.95,31.48,18.16,21.65,17.03,10.88,213.64,232.78,13.85,13.29,0.76,1.03
13.8,30.59,17.77,20.89,16.44,10.52,214.05,229.56,12.52,13.11,0.73,1.01
12.97,29.3,17.49,20.62,16.31,10.25,213.31,228.2,12.71,13.11,0.71,1
12.5,29.05,17.6,20.83,16.34,10.26,214.42,231.49,13.05,13.26,0.72,0.97
12.12,28.97,17.08,20.18,15.89,9.7,213.86,229.08,12.4,12.67,0.69,0.92
13.98,29.46,17.08,20.23,15.93,9.85,213.78,233.88,13.7,12.82,0.7,0.9
14.44,31.03,17.44,20.82,16.5,10.21,216.01,236.86,14.74,13.37,0.72,0.9
14.47,32.42,17.88,21.19,16.83,10.5,216.81,239.87,14.86,13.8,0.77,0.86
15.37,31.68,17.83,21.09,16.6,10.4,214.9,237.44,14.25,13.53,0.77,0.8
15.24,31.21,17.65,20.72,16.36,10.16,214.31,236.82,13.65,13.25,0.74,0.8
16.05,31.15,17.83,21.01,16.61,10.2,212.32,240.11,14.58,13.41,0.76,0.81
15.15,30.57,17.68,20.79,16.33,10.15,211.87,243.95,14.83,13.13,0.74,0.83
15.03,31.96,17.83,21.11,16.7,10.32,211.19,245.91,15.78,13.68,0.78,0.85
14.86,31.94,17.76,20.98,16.51,10.25,214.91,247.31,16.05,13.57,0.77,0.85
14.99,31.53,17.85,21.3,16.83,10.4,212.42,249.29,15.72,13.84,0.8,0.82
13.81,31.79,17.87,21.36,16.7,10.35,211.78,252.08,15.24,13.59,0.78,0.81
13.21,32.01,17.81,21.3,16.63,10.35,213.52,251.69,15.36,13.49,0.76,0.84
13.28,31.34,17.6,21,16.45,10.2,215.77,249.83,15.61,13.3,0.75,0.83
13.48,30.03,17.24,20.42,15.97,9.8,217.01,248.44,15.52,12.8,0.73,0.81
13.67,30.41,16.95,20.18,15.88,9.8,215.99,243.8,15.55,12.85,0.73,0.78
13.29,29.5,16.51,19.8,15.62,9.61,213.92,235.01,15.24,12.41,0.72,0.76
13.51,28.38,16.39,19.61,15.47,9.4,214.91,228.08,14.88,12.23,0.74,0.76
13.12,25.82,15.95,19.09,14.95,9.16,215.5,228.44,14.63,11.74,0.71,0.72
13.29,26.88,16.75,19.6,15.25,9.22,218.5,238.43,14.77,12.02,0.73,0.66
13.58,26.96,16.82,19.76,15.19,9.3,215.43,235.48,14.94,12,0.72,0.63
13.72,26.98,16.7,19.69,15.14,9.3,214.91,232.74,15.22,12.15,0.72,0.65
12.88,26.11,15.94,18.84,14.53,8.8,210.04,233.24,15.31,11.23,0.68,0.66
13.47,25.92,16.26,19.08,14.48,8.9,209.05,233.14,15.6,11.21,0.69,0.65
13.22,26.57,16.75,19.6,14.8,9.07,211.2,239.67,15.62,11.63,0.69,0.66
13.5,27.58,17.17,20.03,15.08,9.26,213.95,245.32,15.85,12.01,0.7,0.65
14.04,25.77,17.07,19.89,14.68,9.1,212.54,245.2,15.92,11.67,0.67,0.63
14.6,27.02,17.19,20.23,15.01,9.33,211.54,241.53,16.04,12.21,0.73,0.59
13.65,25.77,16.78,19.64,14.75,9.13,209.89,233.55,15.38,11.64,0.69,0.48
13.54,25.01,16.35,19.22,14.44,8.9,211.71,231.01,15.36,11.11,0.68,0.48
13.71,24.66,16.45,19.28,14.39,8.92,210.71,230.99,15.42,11.29,0.68,0.53
13.91,24.69,16.4,19.29,14.41,8.82,213.49,233.55,15.25,11.15,0.67,0.5
12.75,23.17,15.94,18.65,14.12,8.57,213.03,228.59,14.43,10.74,0.63,0.47
12.61,23.4,16.1,18.73,14.3,8.66,212.92,228.92,14.18,11.08,0.64,0.47
12.02,23.4,16.02,18.62,14.26,8.56,211.51,230.84,13.75,10.79,0.64,0.48
12.16,24.21,16.22,18.94,14.45,8.78,216.51,236.47,14.13,11.01,0.64,0.48
11.97,23.52,15.95,18.68,14.29,8.74,219.64,232.54,14.16,10.48,0.68,0.46
12.04,23.17,15.8,18.5,14.07,8.62,219.69,231.07,13.94,10.15,0.67,0.42
12.24,23.73,15.8,18.51,14.25,8.64,218.77,234.26,13.72,10.27,0.66,0.39
12.6,20.92,15.75,18.44,14.21,8.71,219.1,239.61,13.34,10.29,0.66,0.41
13.44,21.99,15.75,18.5,14.39,8.8,220.38,242.83,13.34,10.38,0.66,0.44
13.22,21.91,15.43,18.13,14.15,8.66,218.95,238.85,13.15,10.23,0.66,0.47
13.39,22.06,15.25,17.81,13.91,8.58,215.57,240.81,12.71,10.06,0.65,0.49
13.4,22.93,15.95,18.68,14.61,9.15,216.28,246.31,12.81,11.65,0.69,0.52
13.44,22.88,16.22,18.76,14.63,9.15,218.15,252.77,12.89,11.58,0.68,0.61
14.16,22.9,16.16,18.76,14.65,9.2,218.44,256.14,12.99,11.57,0.7,0.71
14.03,22,15.8,18.15,14.22,8.81,219.37,259.72,12.68,11.08,0.66,0.74
14.23,22.54,15.73,18.07,14.27,8.86,217.69,265.23,13.21,11,0.66,0.7
14.23,21.76,15.47,17.75,14.03,8.69,218.23,264.77,14.18,10.7,0.66,0.69
13.93,21.05,14.97,17.32,13.62,8.52,214.91,254.66,16.41,10.29,0.65,0.55
14.84,21.27,15.11,17.44,13.76,8.54,216.76,261.47,16.97,10.5,0.66,0.01
