Name,IMPERIAL BRANDS ADR 1:1,IMPERIAL BRANDS ADR 1:1 - EARNINGS PER SHR,#ERROR,#ERROR,VECTOR GROUP,VECTOR GROUP - EARNINGS PER SHR,VECTOR GROUP - ASK PRICE,VECTOR GROUP - BID PRICE,BRITISH AMERICAN TOBACCO,BRITISH AMERICAN TOBACCO - EARNINGS PER SHR,BRITISH AMERICAN TOBACCO - ASK PRICE,BRITISH AMERICAN TOBACCO - BID PRICE,TAAT GLOBAL (FRA) ALTERNATIVES,#ERROR,TAAT GLOBAL (FRA) ALTERNATIVES - ASK PRICE,TAAT GLOBAL (FRA) ALTERNATIVES - BID PRICE,CONSTELLATION BRANDS 'A',CONSTELLATION BRANDS 'A' - EARNINGS PER SHR,CONSTELLATION BRANDS 'A' - ASK PRICE,CONSTELLATION BRANDS 'A' - BID PRICE,TURNING POINT BRANDS,TURNING POINT BRANDS - EARNINGS PER SHR,TURNING POINT BRANDS - ASK PRICE,TURNING POINT BRANDS - BID PRICE,RLX TECH.AMER.DEPY. SHS. 1:1,RLX TECH.AMER.DEPY. SHS. 1:1 - EARNINGS PER SHR,RLX TECH.AMER.DEPY. SHS. 1:1 - ASK PRICE,RLX TECH.AMER.DEPY. SHS. 1:1 - BID PRICE,PHILIP MORRIS INTL.,PHILIP MORRIS INTL. - EARNINGS PER SHR,PHILIP MORRIS INTL. - ASK PRICE,PHILIP MORRIS INTL. - BID PRICE,GUDANG GARAM,GUDANG GARAM - EARNINGS PER SHR,GUDANG GARAM - ASK PRICE,GUDANG GARAM - BID PRICE
Code,@IMBBY(P),@IMBBY(EPS),,,U:VGR(P),U:VGR(EPS),U:VGR(PA),U:VGR(PB),BATS(P),BATS(EPS),BATS(PA),BATS(PB),D:2TP(P),,D:2TP(PA),D:2TP(PB),U:STZ(P),U:STZ(EPS),U:STZ(PA),U:STZ(PB),U:TPB(P),U:TPB(EPS),U:TPB(PA),U:TPB(PB),U:RLX(P),U:RLX(EPS),U:RLX(PA),U:RLX(PB),U:PM(P),U:PM(EPS),U:PM(PA),U:PM(PB),ID:GUD(P),ID:GUD(EPS),ID:GUD(PA),ID:GUD(PB)
CURRENCY,U$,U$,,,U$,U$,U$,U$,£,£,£,£,E,,E,E,U$,U$,U$,U$,U$,U$,U$,U$,U$,U$,U$,U$,U$,U$,U$,U$,RI,RI,RI,RI
01/23/19,32.64,1.94,,,9.8857,0.29,9.8857,9.8762,2482,690.6,2482.5,2482,0.14,,0.32,0.13,165.59,12.54,165.62,165.59,33.08,1,33.1,33.08,NA,NA,NA,NA,74,5.33,74.02,74,81900,4208.16,81925,81900
01/24/19,32.12,1.94,,,9.3429,0.29,9.3429,9.3333,2425,690.6,2425,2424,0.13,,0.28,0.13,164.79,12.54,164.79,164.75,32.27,1,32.27,32.24,NA,NA,NA,NA,71.55,5.33,71.55,71.54,82550,4208.16,82625,82550
01/25/19,32.27,1.94,,,9.4762,0.29,9.4762,9.4667,2392,690.6,2393,2392,0.13,,0.3,0.11,166.8,12.54,166.81,166.8,32.21,1,32.23,32.21,NA,NA,NA,NA,72.73,5.33,72.73,72.72,84650,4208.16,84650,84575
01/28/19,31.8,1.94,,,9.5714,0.29,9.5714,9.5619,2375,690.6,2375.5,2375,0.14,,0.28,0.1,167.9,12.54,167.91,167.88,32.23,1,32.26,32.23,NA,NA,NA,NA,74.35,5.33,74.37,74.36,84700,4208.16,84700,84650
01/29/19,32.17,1.94,,,9.8571,0.29,9.8667,9.8571,2510,690.6,2510.5,2510,0.11,,0.3,0.1,168.15,12.54,168.17,168.16,32.46,1,32.46,32.44,NA,NA,NA,NA,74.41,5.33,74.43,74.42,82750,4208.16,82775,82750
01/30/19,32.92,1.94,,,10.1143,0.29,10.1238,10.1143,2632,690.6,2632,2631.5,0.1,,0.26,0.1,170.61,12.54,170.61,170.56,33.95,1,33.95,33.94,NA,NA,NA,NA,74.48,5.33,74.49,74.48,83000,4208.16,83000,82975
01/31/19,33.535,1.94,,,10.4762,0.29,10.4857,10.4762,2687,690.6,2687,2685.5,0.1,,0.26,0.1,173.66,12.54,173.64,173.62,35.41,1,35.43,35.41,NA,NA,NA,NA,76.72,5.33,76.75,76.74,83650,4208.16,83675,83650
02/01/19,33.92,1.94,,,10.3714,0.29,10.381,10.3714,2710,690.6,2710.5,2710,0.1,,0.26,0.08,173.75,12.54,173.69,173.68,36.54,1,36.58,36.54,NA,NA,NA,NA,75.73,5.33,75.71,75.69,83000,4208.16,83000,82900
02/04/19,33.245,1.94,,,10.4667,0.29,10.4667,10.4571,2680.5,690.6,2681,2680.5,0.09,,0.26,0.08,172.81,12.54,172.8,172.76,36.44,1,36.44,36.42,NA,NA,NA,NA,76.05,5.33,76.06,76.05,81000,4208.16,81050,81000
02/05/19,33.735,1.94,,,10.619,0.29,10.6286,10.619,2780.5,690.6,2780.5,2780,0.1,,0.28,0.12,174.72,12.54,174.69,174.68,35.83,1,35.86,35.81,NA,NA,NA,NA,75.81,5.33,75.81,75.8,81000,4208.16,NA,NA
02/06/19,33.42,1.94,,,10.5048,0.29,10.5143,10.5048,2733.5,690.6,2734,2733.5,0.13,,0.28,0.13,172.29,12.54,172.3,172.23,34.83,1,34.83,34.81,NA,NA,NA,NA,75.51,5.33,75.54,75.53,81500,4208.16,81550,81500
02/07/19,33.675,1.94,,,10.3238,0.29,10.3238,10.3143,2737,690.6,2737.5,2737,0.13,,0.28,0.13,174.05,12.54,174.05,174.01,34.38,1,34.37,34.36,NA,NA,NA,NA,76.73,5.33,76.73,76.72,81300,4208.16,81250,81200
02/08/19,33.295,1.94,,,10.8381,0.29,10.8476,10.8381,2689,690.6,2689.5,2689,0.13,,0.28,0.13,175.22,12.54,175.19,175.18,37.07,1,37.07,37.06,NA,NA,NA,NA,79.98,5.33,80.01,80,80900,4208.16,80900,80550
02/11/19,33.48,1.94,,,10.7714,0.29,10.781,10.7714,2751,690.6,2752.5,2751,0.13,,0.28,0.1,172.77,12.54,172.76,172.72,37.51,1,37.53,37.51,NA,NA,NA,NA,79.05,5.1,79.05,79.03,81000,4208.16,81800,81000
02/12/19,33.595,1.94,,,10.781,0.29,10.7905,10.781,2748,690.6,2748,2747.5,0.1,,0.26,0.1,171.94,12.54,171.94,171.92,38.17,1,38.17,38.16,NA,NA,NA,NA,80.6,5.1,80.59,80.58,80775,4208.16,81000,80775
02/13/19,34.055,1.94,,,10.9429,0.29,10.9429,10.9333,2813,690.6,2813.5,2813,0.1,,0.26,0.1,174.77,12.54,174.73,174.72,38.6,1,38.6,38.59,NA,NA,NA,NA,81.3,5.1,81.3,81.29,82575,4208.16,82575,82550
02/14/19,34.02,1.94,,,11.0857,0.29,11.0952,11.0857,2823.5,690.6,2823.5,2822.5,0.1,,0.26,0.1,173.96,12.54,173.96,173.94,38.37,1,38.37,38.36,NA,NA,NA,NA,81.85,5.1,81.86,81.85,83000,4208.16,83000,82800
02/15/19,34.42,1.94,,,11.3143,0.29,11.3333,11.3238,2859,690.6,2859,2855,0.1,,0.24,0.08,174.91,12.54,174.91,174.9,38.76,1,38.76,38.75,NA,NA,NA,NA,83.46,5.1,83.48,83.47,83875,4208.16,83900,83875
02/18/19,34.42,1.94,,,11.3143,0.29,NA,NA,2818,690.6,2820,2818,0.09,,0.24,0.09,174.91,12.54,NA,NA,38.76,1,NA,NA,NA,NA,NA,NA,83.46,5.1,NA,NA,85000,4208.16,85800,85000
02/19/19,34.8,1.94,,,11.3429,0.29,11.3524,11.3429,2809,690.6,2809,2808.5,0.09,,0.27,0.1,174.72,12.54,174.73,174.72,38.56,1,38.56,38.55,NA,NA,NA,NA,83.39,5.1,83.39,83.38,85000,4208.16,85000,84925
02/20/19,35.92,1.94,,,11.6762,0.29,11.6857,11.6762,2850.5,690.6,2851.5,2850.5,0.12,,0.24,0.08,166.98,12.54,166.98,166.97,40.13,1,40.12,40.11,NA,NA,NA,NA,85.04,5.1,85.03,85.02,83700,4208.16,83700,83400
02/21/19,34.2,1.94,,,11.7333,0.29,11.7333,11.7238,2840.5,690.6,2840.5,2839.5,0.08,,0.23,0.05,165.65,12.54,165.74,165.73,40.69,1,40.7,40.69,NA,NA,NA,NA,85.58,5.1,85.6,85.59,83000,4208.16,83000,82950
02/22/19,34.41,1.94,,,11.8571,0.29,11.8667,11.8571,2871.5,690.6,2871.5,2868.5,0.08,,0.23,0.08,169.06,12.54,169.06,169.04,41,1,41,40.99,NA,NA,NA,NA,87.15,5.1,87.16,87.15,81775,4208.16,81775,81750
02/25/19,34.4,1.94,,,11.3619,0.29,11.3619,11.3524,2893.5,690.6,2893.5,2893,0.08,,0.23,0.08,167.15,12.54,167.15,167.11,40.15,1,40.16,40.15,NA,NA,NA,NA,86.6,5.1,86.61,86.6,82500,4208.16,82500,82325
02/26/19,34.17,1.94,,,11.1333,0.29,11.1333,11.1238,2834.5,690.6,2835.5,2834.5,0.08,,0.23,0.08,169.41,12.54,169.39,169.38,39.59,1,39.59,39.58,NA,NA,NA,NA,86.51,5.1,86.51,86.5,84500,4208.16,84500,84325
02/27/19,34.14,1.94,,,10.9143,0.29,10.9143,10.9048,2795,690.6,2795,2794.5,0.08,,0.23,0.05,169.25,12.54,169.23,169.17,39.92,1,39.93,39.91,NA,NA,NA,NA,87.27,5.1,87.29,87.27,86600,4208.16,86625,86600
02/28/19,33.595,1.94,,,11.1619,0.29,11.1524,11.1429,2758.5,690.6,2759,2758.5,0.05,,0.2,0.05,169.16,12.54,169.16,169.11,40.89,1,40.88,40.87,NA,NA,NA,NA,86.94,5.1,86.96,86.95,85400,4208.16,85725,85400
03/01/19,33.805,1.94,,,11.3048,0.29,11.3143,11.3048,2863,690.6,2863,2861.5,0.08,,0.23,0.08,171.94,12.54,171.95,171.94,40.82,1,40.85,40.81,NA,NA,NA,NA,87.51,5.1,87.51,87.5,91725,4208.16,91725,91525
03/04/19,33.955,1.94,,,10.8,0.29,10.8,10.7905,2871.5,690.6,2871.5,2871,0.04,,0.26,0.06,170.63,12.54,170.65,170.63,39.65,1,39.7,39.66,NA,NA,NA,NA,87.28,5.1,87.28,87.27,94400,4208.16,94400,94375
03/05/19,34.285,1.94,,,10.8571,0.33,10.8571,10.8476,2900.5,690.6,2901.5,2900.5,0.06,,0.22,0.06,167.47,12.54,167.49,167.47,44.72,1,44.7,44.68,NA,NA,NA,NA,86.98,5.1,86.96,86.95,90075,4208.16,90075,90050
03/06/19,34.75,1.94,,,10.6762,0.33,10.6762,10.6667,3050,690.6,3050,3048.5,0.06,,0.24,0.07,166.06,12.54,166.04,166.03,42.1,1,42.11,42.1,NA,NA,NA,NA,87.02,5.1,87.03,87.02,92000,4208.16,92000,90750
03/07/19,34.575,1.94,,,10.6667,0.33,10.6762,10.6667,3077,690.6,3077.5,3077,0.07,,0.23,0.08,167.64,12.54,167.69,167.64,43.59,1,43.59,43.58,NA,NA,NA,NA,86.97,5.1,86.97,86.96,92000,4208.16,NA,NA
03/08/19,34.345,1.94,,,10.5905,0.33,10.6,10.5905,3078.5,690.6,3079,3078.5,0.08,,0.23,0.08,166.19,12.54,166.2,166.14,44.02,1,44.04,44.03,NA,NA,NA,NA,87.45,5.1,87.44,87.43,90000,4208.16,90175,90000
03/11/19,34.85,1.94,,,10.8952,0.33,10.8952,10.8857,3060,690.6,3060,3059.5,0.08,,0.23,0.08,168.33,12.54,168.34,168.31,47.08,1,47.09,47.08,NA,NA,NA,NA,89.24,5.1,89.25,89.24,90525,4208.16,90725,90525
03/12/19,34.535,1.94,,,10.6762,0.33,10.6762,10.6667,3086,690.6,3086.5,3086,0.08,,0.23,0.08,168.81,12.54,168.8,168.77,46.89,1,46.92,46.89,NA,NA,NA,NA,88.8,5.1,88.86,88.85,91700,4208.16,92000,91700
03/13/19,34.386,1.94,,,10.7048,0.33,10.7143,10.7048,2980,690.6,2980,2979.5,0.08,,0.23,0.08,170.66,12.54,170.62,170.61,47.69,1,47.69,47.68,NA,NA,NA,NA,89.5,5.1,89.5,89.49,91550,4208.16,92275,91550
03/14/19,34.26,1.94,,,10.5238,0.33,10.5238,10.5143,2998.5,690.6,2998.5,2998,0.08,,0.23,0.08,170.61,12.54,170.62,170.61,48.56,1,48.61,48.56,NA,NA,NA,NA,89.79,5.1,89.8,89.79,90825,4208.16,90975,90825
03/15/19,34.8,1.94,,,10.6952,0.33,10.6952,10.6857,3079.5,690.6,3079.5,3078,0.08,,0.23,0.05,170.45,12.54,170.44,170.43,48.01,1,48.01,48,NA,NA,NA,NA,90.85,5.1,90.87,90.86,92050,4208.16,92500,92050
03/18/19,35.175,1.94,,,10.5238,0.33,10.5238,10.5143,3160,690.6,3161,3160,0.08,,0.24,0.08,171.08,12.54,171.08,171.06,49.7,1,49.7,49.69,NA,NA,NA,NA,90.73,5.1,90.73,90.72,92000,4208.16,92000,91650
03/19/19,35.15,1.94,,,10.4762,0.33,10.4857,10.4762,3197.5,690.6,3197.5,3197,0.23,,0.3,0.06,167.33,12.54,167.34,167.33,48.9,1,48.9,48.88,NA,NA,NA,NA,90.5,5.1,90.52,90.51,89925,4208.16,89975,89925
03/20/19,34.625,1.94,,,10.2857,0.33,10.2952,10.2857,3184.5,690.6,3185,3184.5,0.14,,0.3,0.14,164.6,12.54,164.63,164.6,47.63,1,47.63,47.62,NA,NA,NA,NA,90.74,5.1,90.74,90.73,90000,4208.16,90000,89925
03/21/19,34.42,1.94,,,10.181,0.33,10.181,10.1714,3180,297.6,3181.5,3180,0.14,,0.3,0.14,169.39,12.54,169.37,169.33,47.1,1,47.1,47.09,NA,NA,NA,NA,91.91,5.1,91.9,91.89,88000,4208.16,88000,87975
03/22/19,34.23,1.94,,,10.0762,0.33,10.0762,10.0667,3086.5,297.6,3090,3086.5,0.14,,0.3,0.14,169.53,12.54,169.5,169.49,44.71,1,44.72,44.71,NA,NA,NA,NA,91.17,5.1,91.19,91.17,85900,4208.16,85900,85600
03/25/19,33.92,1.94,,,10.0762,0.33,10.0857,10.0762,3073.5,297.6,3073.5,3072.5,0.14,,0.3,0.14,168.04,12.54,168,167.98,45.5,1,45.5,45.49,NA,NA,NA,NA,88.27,5.1,88.29,88.28,81800,4208.16,81850,81800
03/26/19,34.36,1.94,,,10.2857,0.33,10.2857,10.2762,3083.5,297.6,3083.5,3083,0.14,,0.3,0.14,171.71,12.54,171.79,171.78,45.33,1,45.4,45.39,NA,NA,NA,NA,88.59,5.1,88.62,88.61,84200,4208.16,84225,84200
03/27/19,34.22,1.94,,,10.2857,0.33,10.2952,10.2857,3090,297.6,3090.5,3090,0.14,,0.3,0.14,170.12,12.54,170.12,170.07,44.37,1,44.41,44.37,NA,NA,NA,NA,87.03,5.1,87.03,87.02,84200,4208.16,84200,84000
03/28/19,34.55,1.94,,,10.2952,0.33,10.2857,10.2762,3152,297.6,3152.5,3152,0.14,,0.3,0.14,172.5,12.54,172.51,172.5,45.46,1,45.56,45.48,NA,NA,NA,NA,87.28,5.1,87.28,87.27,84250,4208.16,84275,84250
03/29/19,34.57,1.94,,,10.2762,0.33,10.2762,10.2667,3194,297.6,3196,3194,0.14,,0.3,0.14,175.33,12.54,175.38,175.34,46.09,1,46.13,46.12,NA,NA,NA,NA,88.39,5.1,88.4,88.38,83200,4049.62,83200,83150
04/01/19,34.595,1.94,,,10.3524,0.33,10.3524,10.3429,3135,297.6,3135,3134,0.14,,0.3,0.14,177.59,12.54,177.58,177.53,46.56,1,46.56,46.53,NA,NA,NA,NA,88.2,5.1,88.24,88.21,82800,4049.62,82800,82750
04/02/19,34.27,1.94,,,10.181,0.33,10.181,10.1714,3178.5,297.6,3179,3178.5,0.14,,0.3,0.14,176.71,12.54,176.76,176.73,46,1,45.99,45.98,NA,NA,NA,NA,88.01,5.1,88.01,88,82750,4049.62,82750,82725
04/03/19,33.195,1.94,,,10.0857,0.33,10.0857,10.0762,3119,297.6,3119,3118.5,0.14,,0.3,0.14,179.69,12.54,179.64,179.62,44.55,1,44.55,44.53,NA,NA,NA,NA,85.81,5.1,85.8,85.79,82750,4049.62,NA,NA
04/04/19,33.535,1.94,,,10.2667,0.33,10.2667,10.2571,3127,297.6,3127,3124.5,0.14,,0.28,0.1,191.45,12.54,191.44,191.42,43.35,1,43.35,43.34,NA,NA,NA,NA,86.07,5.1,86.09,86.08,81150,4049.62,81150,81000
04/05/19,33.614,1.94,,,10.3333,0.33,10.3333,10.3238,3120,297.6,3120,3119.5,0.1,,0.26,0.1,193.3,12.54,193.15,193.14,43.26,1,43.33,43.26,NA,NA,NA,NA,85.44,5.1,85.45,85.44,79725,4049.62,79800,79725
04/08/19,33.44,1.94,,,10.1238,0.33,10.1238,10.1143,3111.5,297.6,3113,3111.5,0.1,,0.26,0.1,192.34,12.54,192.29,192.25,43.31,1,43.33,43.32,NA,NA,NA,NA,85.31,5.1,85.33,85.32,78675,4049.62,78675,78600
04/09/19,33.225,1.94,,,9.9238,0.33,9.9238,9.9143,3110,297.6,3111.5,3110,0.11,,0.27,0.11,190.89,15.53,190.98,190.95,42.99,1,43,42.99,NA,NA,NA,NA,85.84,5.1,85.85,85.84,79300,4049.62,79300,79175
04/10/19,33.38,1.94,,,9.9714,0.33,9.9714,9.9619,3099,297.6,3099,3098.5,0.11,,0.26,0.09,190.1,15.53,190.1,190.08,43.62,1,43.63,43.62,NA,NA,NA,NA,85.71,5.1,85.73,85.71,78150,4049.62,78200,78150
04/11/19,32.79,1.94,,,9.9714,0.33,9.9809,9.9714,3085.5,297.6,3085.5,3085,0.1,,0.27,0.09,191.17,15.53,191.13,191.09,43.68,1,43.69,43.68,NA,NA,NA,NA,85.51,5.1,85.52,85.51,77525,4049.62,77525,77500
04/12/19,32.93,1.94,,,9.8952,0.33,9.9048,9.8952,3089,297.6,3089,3088,0.09,,0.26,0.09,190.53,15.53,190.53,190.52,44.58,1,44.59,44.58,NA,NA,NA,NA,85.77,5.1,85.77,85.76,77525,4049.62,77550,77525
04/15/19,32.98,1.94,,,9.9714,0.33,9.9809,9.9714,3123.5,297.6,3125,3123.5,0.09,,0.25,0.07,190.92,15.53,190.92,190.91,45.11,1,45.12,45.11,NA,NA,NA,NA,86.19,5.1,86.2,86.19,79500,4049.62,79500,79400
04/16/19,32.7,1.94,,,10.2667,0.33,10.2667,10.2571,3127,297.6,3127,3126.5,0.07,,0.23,0.07,190.01,15.53,190.08,190.04,45.24,1,45.3,45.24,NA,NA,NA,NA,86.21,5.1,86.21,86.19,82425,4049.62,82425,82375
04/17/19,32.825,1.94,,,10.2667,0.33,10.2762,10.2667,3100,297.6,3100,3099.5,0.07,,0.23,0.07,191.58,15.53,191.62,191.58,44.03,1,44.03,44.02,NA,NA,NA,NA,85.48,5.1,85.5,85.48,82425,4049.62,NA,NA
04/18/19,32.58,1.94,,,10.0762,0.33,10.0762,10.0667,3057,297.6,3058,3057,0.09,,0.25,0.09,198.8,15.53,198.84,198.82,42.67,1,42.64,42.63,NA,NA,NA,NA,84.49,5.1,84.51,84.49,79100,4049.62,79125,79100
04/19/19,32.58,1.94,,,10.0762,0.33,NA,NA,3057,297.6,NA,NA,0.09,,NA,NA,198.8,15.53,NA,NA,42.67,1,NA,NA,NA,NA,NA,NA,84.49,5.1,NA,NA,79100,4049.62,NA,NA
04/22/19,32.605,1.94,,,10.0952,0.33,10.1048,10.0952,3057,297.6,NA,NA,0.1,,NA,NA,205.46,15.53,205.46,205.4,43.8,1,43.86,43.85,NA,NA,NA,NA,84.29,4.97,84.3,84.29,76400,4049.62,76450,76400
04/23/19,32.15,1.94,,,10.2,0.33,10.1905,10.181,3088.5,297.6,3089,3088.5,0.1,,NA,NA,207.48,15.53,207.51,207.49,43.6,1,43.6,43.57,NA,NA,NA,NA,84.91,4.97,84.91,84.9,78800,4049.62,78800,78675
04/24/19,31.725,1.94,,,9.6286,0.33,9.6381,9.6286,3044,297.6,3044.5,3044,0.1,,NA,NA,210.14,15.53,210.09,210.04,43,1,43,42.99,NA,NA,NA,NA,84.45,4.97,84.46,84.45,81700,4049.62,81700,81625
04/25/19,31,1.94,,,8.8571,0.33,8.8667,8.8571,2982,297.6,2982,2981.5,0.1,,NA,NA,212.16,15.53,212.2,212.19,41.07,1,41.07,41.04,NA,NA,NA,NA,83.59,4.97,83.61,83.6,80000,4049.62,80200,80000
04/26/19,31.41,1.94,,,9.1619,0.33,9.1714,9.1619,2992,297.6,2992,2991.5,0.1,,NA,NA,212.16,15.53,212.17,212.16,41.35,1,41.35,41.34,NA,NA,NA,NA,84.76,4.97,84.76,84.75,82950,4049.62,82950,82675
04/29/19,31.47,1.94,,,9.1143,0.33,9.1143,9.1048,3011,297.6,3011,3010.5,0.1,,NA,NA,212.54,15.53,212.54,212.48,41.55,1,41.61,41.59,NA,NA,NA,NA,84.9,4.97,84.88,84.87,83175,4049.62,83500,83175
04/30/19,32,1.94,,,9.0762,0.33,9.0857,9.0762,2990,297.6,2990,2989.5,0.1,,NA,NA,211.67,15.53,211.84,211.8,42.77,1,42.86,42.8,NA,NA,NA,NA,86.56,4.97,86.55,86.54,84475,4290.39,84475,84400
05/01/19,31.38,1.94,,,9.1238,0.33,9.1333,9.1238,2927.5,297.6,2928,2927.5,0.1,,NA,NA,212.09,15.53,212.08,212.02,50.45,1,50.47,50.45,NA,NA,NA,NA,85.78,4.97,85.77,85.75,84475,4290.39,NA,NA
05/02/19,30.84,1.94,,,9.0952,0.33,9.1048,9.0952,2880,297.6,2880,2879,0.1,,NA,NA,209.12,15.53,209.14,209.12,51.86,1,51.86,51.79,NA,NA,NA,NA,84.92,4.97,84.94,84.93,81650,4290.39,81650,81600
05/03/19,30.93,1.94,,,9.1905,0.33,9.2,9.1905,2897.5,297.6,2897.5,2896,0.1,,NA,NA,211.4,15.53,211.4,211.33,52.19,1,52.19,52.17,NA,NA,NA,NA,85.7,4.97,85.68,85.66,80800,4290.39,81700,80800
05/06/19,30.87,1.94,,,9.3238,0.33,9.3333,9.3238,2897.5,297.6,NA,NA,0.1,,NA,NA,210.41,15.53,210.36,210.35,53.24,1.18,53.24,53.23,NA,NA,NA,NA,85.12,4.97,85.09,85.07,80600,4290.39,80650,80600
05/07/19,30.44,1.94,,,9.1048,0.33,9.1048,9.0952,2873.5,297.6,2874,2873.5,0.1,,NA,NA,207.87,15.53,207.98,207.9,52.95,1.18,52.95,52.91,NA,NA,NA,NA,84.43,4.97,84.43,84.41,82025,4290.39,82050,82025
05/08/19,28.43,1.94,,,9,0.33,9.0095,9,2845,297.6,2846,2845,0.1,,NA,NA,207.19,15.53,207.36,207.29,52.45,1.18,52.4,52.33,NA,NA,NA,NA,83.81,4.97,83.86,83.85,82025,4290.39,82025,81950
05/09/19,29,1.94,,,9.2286,0.37,9.2381,9.2286,2885.5,297.6,2886,2885.5,0.05,,0.09,0.05,201.89,15.53,201.94,201.89,52.75,1.18,52.77,52.76,NA,NA,NA,NA,83.93,4.97,83.92,83.9,84050,4290.39,84050,83825
05/10/19,28.3201,1.94,,,9.1429,0.37,9.1524,9.1429,2839,297.6,2839,2838.5,0.03,,0.07,0.03,203.23,15.53,203.28,203.23,47.7,1.18,47.69,47.68,NA,NA,NA,NA,84.54,4.97,84.6,84.59,83325,4290.39,83500,83325
05/13/19,28.0999,1.94,,,9.0476,0.37,9.0571,9.0476,2865,297.6,2866,2865,0.03,,0.07,0.03,201.06,15.53,201.17,201.16,47.96,1.18,48.01,48,NA,NA,NA,NA,83.7,4.97,83.7,83.69,82100,4290.39,82200,82100
05/14/19,27.76,2.12,,,9.0476,0.37,9.0571,9.0476,2874,297.6,2874.5,2874,0.03,,0.07,0.03,205.33,15.53,205.49,205.45,50.02,1.18,50.07,50.02,NA,NA,NA,NA,84.09,4.97,84.09,84.08,81500,4290.39,82000,81500
05/15/19,27.3575,2.12,,,9.1238,0.37,9.1333,9.1238,2905,297.6,2906.5,2905,0.03,,0.09,0.05,204.99,15.53,204.99,204.96,50.06,1.18,50.09,50.06,NA,NA,NA,NA,85.34,4.97,85.36,85.34,80650,4290.39,80650,80550
05/16/19,27.16,2.12,,,9.0571,0.37,9.0571,9.0476,2927,297.6,2927.5,2927,0.05,,0.09,0.05,206.8,15.53,206.86,206.8,51.35,1.18,51.39,51.32,NA,NA,NA,NA,85.51,4.97,85.53,85.52,80550,4290.39,80550,80250
05/17/19,27.5,2.12,,,9.0952,0.37,9.1048,9.0952,2957.5,297.6,2958,2957.5,0.05,,0.09,0.05,204.79,15.53,204.94,204.92,50.54,1.18,50.52,50.5,NA,NA,NA,NA,86.81,4.97,86.79,86.78,79725,4290.39,79725,79700
05/20/19,27.87,2.12,,,9.0571,0.37,9.0667,9.0571,2972,297.6,2972,2971,0.05,,0.09,0.05,203.05,15.53,203.11,203.06,50.91,1.18,50.91,50.85,NA,NA,NA,NA,86.23,4.97,86.22,86.21,79000,4290.39,79375,79000
05/21/19,27.46,2.12,,,9.1905,0.37,9.2,9.1905,2981.5,297.6,2981.5,2981,0.05,,0.09,0.05,205,15.53,205,204.95,50.15,1.18,50.15,50.14,NA,NA,NA,NA,85.76,4.97,85.75,85.74,79375,4290.39,79425,79300
05/22/19,26.9,2.12,,,8.9524,0.37,8.9619,8.9524,2983,297.6,2984,2983,0.05,,0.09,0.05,204.97,15.53,204.91,204.87,49.83,1.18,49.84,49.78,NA,NA,NA,NA,85.49,4.97,85.5,85.49,78600,4290.39,78675,78600
05/23/19,26.54,2.12,,,8.7619,0.37,8.7619,8.7524,2951.5,297.6,2951.5,2950.5,0.05,,0.09,0.05,206.21,15.53,206.21,206.19,49.4,1.18,49.43,49.42,NA,NA,NA,NA,86.24,4.97,86.22,86.21,78300,4290.39,78350,78300
05/24/19,26.29,2.12,,,8.7429,0.37,8.7429,8.7333,2984.5,297.6,2985,2984.5,0.05,,0.08,0.04,198.68,15.53,198.69,198.67,50.44,1.18,50.44,50.42,NA,NA,NA,NA,84.64,4.97,84.68,84.65,79075,4290.39,79275,79075
05/27/19,26.29,2.12,,,8.7429,0.37,NA,NA,2984.5,297.6,NA,NA,0.04,,0.08,0.04,198.68,15.53,NA,NA,50.44,1.18,NA,NA,NA,NA,NA,NA,84.64,4.97,NA,NA,79800,4290.39,80200,79800
05/28/19,25.34,2.12,,,8.5333,0.37,8.5429,8.5333,2886.5,297.6,2886.5,2886,0.04,,0.08,0.04,194.24,15.53,194.19,194.18,48.85,1.18,48.83,48.82,NA,NA,NA,NA,81.55,4.97,81.41,81.4,76800,4290.39,76950,76800
05/29/19,24.9,2.12,,,8.8095,0.37,8.8095,8.8,2810,297.6,2810.5,2810,0.04,,0.08,0.04,188.9,15.53,188.9,188.85,49.27,1.18,49.26,49.25,NA,NA,NA,NA,81.14,4.97,81.16,81.14,80125,4290.39,80125,80000
05/30/19,24.53,2.12,,,8.7143,0.37,8.7143,8.7048,2829.5,297.6,2830,2829.5,0.04,,0.08,0.04,187.29,15.53,187.36,187.34,50.4,1.18,50.42,50.4,NA,NA,NA,NA,79.6,4.97,79.6,79.59,80125,4290.39,NA,NA
05/31/19,24.14,2.12,,,8.5238,0.37,8.5238,8.5143,2760,297.6,2761,2760,0.05,,0.09,0.05,176.45,15.53,176.48,176.47,49.23,1.18,49.23,49.22,NA,NA,NA,NA,77.13,4.97,77.14,77.13,80475,4290.39,80475,79950
06/03/19,23.68,2.12,,,9.0286,0.37,9.0381,9.0286,2767,297.6,2770.5,2767,0.05,,0.09,0.05,177.23,15.53,177.32,177.31,49,1.18,49.03,48.98,NA,NA,NA,NA,78.61,4.97,78.59,78.57,80475,4290.39,NA,NA
06/04/19,24.69,2.12,,,9.5905,0.37,9.6,9.5905,2838,297.6,2838,2837.5,0.06,,0.16,0.12,184.44,15.53,184.47,184.43,50.99,1.18,50.97,50.93,NA,NA,NA,NA,78.5,4.97,78.5,78.49,80475,4290.39,NA,NA
